sequence,accelx,accely,accelz,event
117,0.65,-0.5,0.81,2
118,0.57,-0.49,0.58,2
119,0.38,-0.5,0.44,2
120,0.25,-0.43,0.35,2
121,0.09,-0.31,0.23,2
122,0.13,-0.24,0.14,2
123,-0.02,-0.09,0.21,2
124,-0.26,-0.04,0.25,2
125,-0.27,0.1,0.51,2
126,-0.51,0.19,0.53,2
127,-0.31,0.23,0.84,2
128,-0.45,0.32,0.87,2
129,-0.36,0.32,1.06,2
130,-0.22,0.29,1.11,2
131,-0.17,0.26,1.25,2
132,-0.13,0.23,1.35,2
133,-0.03,0.24,1.47,2
134,-0.19,0.23,1.49,2
135,0.11,0.03,1.4,2
136,0.13,-0.16,1.25,2
137,0.27,-0.24,1.18,2
138,0.27,-0.23,1.12,2
139,0.02,-0.02,1.02,2
140,0.09,0.09,1.03,2
141,0.03,0.17,0.98,2
142,0.1,0.23,0.99,2
143,0.1,0.23,0.97,2
144,0.13,0.16,0.97,2
145,0.09,0.14,0.98,2
146,0.07,0.12,0.98,2
147,0.1,0.13,1.0,2
148,0.14,0.12,1.0,2
149,0.16,0.12,0.99,2
150,0.16,0.11,0.98,2
151,0.17,0.11,0.98,2
152,0.14,0.11,0.98,2
153,0.12,0.11,0.98,2
154,0.1,0.09,0.96,2
155,0.11,0.11,0.95,2
156,0.1,0.11,0.97,2
157,0.1,0.09,1.0,2
158,0.09,0.12,0.98,2
159,0.08,0.11,0.97,2
160,0.13,0.11,0.99,2
161,0.11,0.11,1.04,2
162,0.09,0.12,1.06,2
163,0.13,0.12,0.99,2
164,0.18,0.09,0.9,2
165,0.11,0.14,0.95,2
166,0.13,0.09,0.94,2
167,0.08,0.14,0.98,2
168,0.11,0.1,1.0,2
169,0.09,0.1,1.07,2
170,0.09,0.1,1.03,2
171,0.17,0.12,0.98,2
172,0.15,0.11,0.96,2
173,0.18,0.11,0.95,2
174,0.17,0.11,0.96,2
175,0.16,0.1,0.97,0
176,0.17,0.11,0.98,0
177,0.16,0.11,0.97,0
178,0.14,0.1,0.98,0
179,0.16,0.11,0.98,0
180,0.15,0.1,0.98,0
181,0.14,0.11,0.98,0
182,0.16,0.11,0.98,0
183,0.14,0.1,0.98,0
184,0.15,0.11,0.97,0
185,0.18,0.1,0.97,0
186,0.15,0.11,0.98,0
187,0.16,0.1,0.97,0
188,0.16,0.1,0.97,0
189,0.16,0.1,0.98,0
190,0.16,0.11,0.97,0
191,0.16,0.11,0.97,0
192,0.19,0.1,0.98,0
193,0.15,0.12,0.96,0
194,0.14,0.12,0.98,0
195,0.09,0.14,0.98,0
196,0.17,0.11,0.97,0
197,0.17,0.11,0.96,0
198,0.18,0.08,0.97,0
199,0.17,0.05,0.97,0
200,0.18,0.07,0.99,0
201,0.19,0.07,0.99,0
202,0.2,0.11,0.99,0
203,0.21,0.13,1.0,0
204,0.18,0.15,0.97,0
205,0.18,0.12,0.96,0
206,0.17,0.11,0.97,0
207,0.17,0.11,0.97,0
208,0.19,0.1,0.99,0
209,0.2,0.11,0.99,0
210,0.21,0.09,0.98,0
211,0.21,0.1,0.97,0
212,0.18,0.1,0.96,0
213,0.17,0.11,0.97,0
214,0.18,0.1,0.98,0
215,0.2,0.08,0.98,0
216,0.21,0.09,0.98,0
217,0.19,0.11,0.97,0
218,0.18,0.11,0.97,0
219,0.16,0.1,0.97,0
220,0.18,0.1,0.98,0
221,0.17,0.1,0.98,0
222,0.17,0.1,0.97,0
223,0.18,0.09,0.98,0
224,0.17,0.1,0.98,0
225,0.18,0.1,0.98,0
226,0.16,0.1,0.98,0
227,0.17,0.1,0.98,0
228,0.16,0.1,0.98,0
229,0.17,0.09,0.97,0
230,0.16,0.1,0.97,0
231,0.17,0.1,0.97,0
232,0.17,0.1,0.97,0
233,0.18,0.1,0.97,0
234,0.17,0.09,0.98,0
235,0.17,0.09,0.98,0
236,0.18,0.09,0.97,0
237,0.17,0.1,0.98,0
238,0.18,0.09,0.98,0
239,0.17,0.09,0.98,0
240,0.17,0.1,0.98,0
241,0.18,0.1,0.98,0
242,0.17,0.1,0.98,0
243,0.16,0.1,0.97,0
244,0.17,0.1,0.97,0
245,0.18,0.09,0.97,0
246,0.18,0.09,0.98,0
247,0.17,0.1,0.98,0
248,0.16,0.1,0.97,0
249,0.17,0.1,0.98,0
250,0.18,0.1,0.98,0
251,0.17,0.09,0.98,0
252,0.17,0.09,0.98,0
253,0.18,0.09,0.98,0
254,0.17,0.1,0.98,0
255,0.17,0.1,0.98,0
256,0.18,0.1,0.97,0
257,0.17,0.1,0.97,0
258,0.18,0.1,0.97,0
259,0.17,0.09,0.97,0
260,0.18,0.09,0.97,0
261,0.17,0.09,0.98,0
262,0.17,0.09,0.98,0
263,0.18,0.09,0.98,0
264,0.17,0.1,0.97,0
265,0.18,0.09,0.97,0
266,0.17,0.1,0.97,0
267,0.18,0.09,0.97,0
268,0.19,0.09,0.97,0
269,0.17,0.09,0.97,0
270,0.18,0.1,0.98,0
271,0.18,0.1,0.98,0
272,0.19,0.1,0.98,0
273,0.18,0.1,0.97,0
274,0.18,0.1,0.98,0
275,0.18,0.1,0.97,0
276,0.18,0.1,0.97,0
277,0.19,0.1,0.98,0
278,0.17,0.1,0.97,0
279,0.19,0.09,0.97,0
280,0.17,0.1,0.98,0
281,0.19,0.09,0.97,0
282,0.15,0.1,0.98,0
283,0.18,0.1,0.99,0
284,0.17,0.09,0.98,0
285,0.17,0.1,0.97,0
286,0.16,0.1,0.97,0
287,0.17,0.09,0.97,0
288,0.16,0.1,0.97,0
289,0.19,0.09,0.98,0
290,0.13,0.1,0.97,0
291,0.14,0.1,0.98,0
292,0.12,0.11,0.98,0
293,0.16,0.08,0.98,0
294,0.12,0.11,0.99,0
295,0.11,0.1,1.0,0
296,0.14,0.08,0.99,0
297,0.11,0.09,0.99,0
298,0.16,0.09,1.01,0
299,0.15,0.09,1.04,0
300,0.14,0.09,0.98,0
301,0.2,0.09,0.94,0
302,0.18,0.1,0.93,0
303,0.18,0.1,0.96,0
304,0.2,0.1,0.98,0
305,0.18,0.1,0.98,0
306,0.18,0.1,0.98,0
307,0.18,0.1,0.98,0
308,0.17,0.09,0.98,0
309,0.19,0.1,0.98,0
310,0.19,0.1,0.97,0
311,0.19,0.1,0.98,0
312,0.19,0.1,0.98,0
313,0.18,0.1,0.97,0
314,0.19,0.1,0.97,0
315,0.19,0.1,0.97,0
316,0.18,0.1,0.98,0
317,0.19,0.1,0.98,0
318,0.19,0.1,0.98,0
319,0.17,0.1,0.97,0
320,0.19,0.1,0.98,0
321,0.18,0.1,0.97,0
322,0.19,0.09,0.97,0
323,0.18,0.1,0.97,0
324,0.19,0.09,0.97,0
325,0.19,0.1,0.98,2
326,0.18,0.09,0.98,2
327,0.19,0.1,0.98,2
328,0.17,0.09,0.98,2
329,0.19,0.09,0.98,2
330,0.18,0.1,0.97,2
331,0.17,0.09,0.97,2
332,0.18,0.1,0.97,2
333,0.16,0.1,0.97,2
334,0.19,0.09,0.98,2
335,0.18,0.09,0.97,2
336,0.19,0.09,0.98,2
337,0.19,0.09,0.97,2
338,0.18,0.09,0.97,2
339,0.19,0.09,0.97,2
340,0.2,0.1,0.97,2
341,0.2,0.11,0.97,2
342,0.19,0.13,0.94,2
343,0.2,0.22,0.85,2
344,0.17,0.36,0.84,2
345,0.14,0.47,0.92,2
346,0.1,0.5,0.98,2
347,0.17,0.48,1.1,2
348,0.16,0.49,1.29,2
349,0.13,0.48,1.49,2
350,0.08,0.4,1.7,2
351,0.27,0.29,1.9,2
352,0.45,0.11,1.97,2
353,0.74,-0.01,1.77,2
354,1.07,-0.34,1.38,2
355,0.94,-0.41,0.84,2
356,0.92,-0.36,0.51,2
357,0.59,-0.31,0.22,2
358,0.52,-0.14,0.13,2
359,0.24,-0.02,-0.06,2
360,0.1,0.06,-0.14,2
361,-0.06,0.15,-0.17,2
362,-0.14,0.29,0.03,2
363,-0.26,0.58,0.44,2
364,-0.5,0.69,0.76,2
365,-0.14,0.75,1.19,2
366,-0.39,0.81,1.34,2
367,0.08,0.53,1.39,2
368,-0.13,0.63,1.5,2
369,0.04,0.39,1.71,2
370,0.16,0.31,1.67,2
371,0.27,0.0,1.54,2
372,0.42,-0.17,1.34,2
373,0.29,-0.1,1.19,2
374,0.22,-0.02,1.07,2
375,0.23,0.03,0.99,2
376,0.24,0.03,0.98,2
377,0.18,0.13,0.92,2
378,0.21,0.14,0.94,2
379,0.18,0.21,0.95,2
380,0.19,0.2,0.97,2
381,0.2,0.21,0.98,2
382,0.16,0.22,0.98,2
383,0.17,0.22,0.96,2
384,0.21,0.2,0.96,2
385,0.21,0.19,0.97,2
386,0.2,0.18,0.97,2
387,0.21,0.18,0.97,2
388,0.21,0.18,0.96,2
389,0.22,0.2,0.95,2
390,0.2,0.15,0.95,2
391,0.18,0.2,0.94,2
392,0.21,0.19,0.95,2
393,0.15,0.18,0.94,2
394,0.14,0.23,1.01,2
395,0.2,0.18,1.05,2
396,0.19,0.21,1.06,2
397,0.21,0.18,0.99,2
398,0.23,0.15,0.87,2
399,0.19,0.23,0.87,2
400,0.2,0.14,0.93,2
401,0.14,0.21,0.98,2
402,0.21,0.17,1.03,2
403,0.18,0.21,1.03,2
404,0.22,0.19,0.99,2
405,0.22,0.16,0.95,2
406,0.25,0.18,0.92,2
407,0.22,0.17,0.93,2
408,0.23,0.17,0.96,2
409,0.21,0.17,0.96,2
410,0.22,0.17,0.96,2
411,0.21,0.17,0.97,2
412,0.22,0.17,0.97,2
413,0.23,0.16,0.97,2
414,0.21,0.17,0.96,2
415,0.22,0.18,0.97,2
416,0.23,0.16,0.96,2
417,0.21,0.18,0.96,2
418,0.25,0.17,0.96,2
419,0.22,0.16,0.96,2
420,0.22,0.16,0.96,2
421,0.24,0.17,0.97,2
422,0.22,0.16,0.97,2
423,0.21,0.16,0.96,2
424,0.22,0.17,0.97,2
425,0.21,0.16,0.96,0
426,0.22,0.16,0.96,0
427,0.22,0.17,0.97,0
428,0.22,0.16,0.97,0
429,0.22,0.16,0.96,0
430,0.22,0.16,0.96,0
431,0.22,0.16,0.96,0
432,0.22,0.16,0.96,0
433,0.22,0.17,0.96,0
434,0.22,0.16,0.97,0
435,0.23,0.15,0.97,0
436,0.21,0.16,0.97,0
437,0.22,0.16,0.97,0
438,0.22,0.16,0.96,0
439,0.22,0.15,0.97,0
440,0.22,0.15,0.96,0
441,0.22,0.15,0.97,0
442,0.22,0.16,0.97,0
443,0.22,0.15,0.96,0
444,0.22,0.15,0.97,0
445,0.22,0.14,0.97,0
446,0.22,0.15,0.97,0
447,0.22,0.16,0.97,0
448,0.22,0.15,0.97,0
449,0.22,0.14,0.96,0
450,0.22,0.14,0.97,0
451,0.22,0.14,0.97,0
452,0.22,0.14,0.97,0
453,0.22,0.14,0.97,0
454,0.22,0.14,0.97,0
455,0.22,0.14,0.96,0
456,0.22,0.14,0.97,0
457,0.22,0.14,0.97,0
458,0.22,0.14,0.97,0
459,0.22,0.14,0.97,0
460,0.22,0.14,0.97,0
461,0.22,0.14,0.97,0
462,0.22,0.14,0.97,0
463,0.22,0.14,0.96,0
464,0.22,0.14,0.97,0
465,0.22,0.14,0.96,0
466,0.22,0.14,0.96,0
467,0.22,0.14,0.97,0
468,0.22,0.14,0.97,0
469,0.22,0.14,0.97,0
470,0.23,0.14,0.97,0
471,0.22,0.14,0.97,0
472,0.23,0.14,0.97,0
473,0.22,0.14,0.97,0
474,0.22,0.14,0.97,0
475,0.22,0.14,0.97,0
476,0.22,0.14,0.96,0
477,0.23,0.14,0.97,0
478,0.22,0.14,0.96,0
479,0.23,0.14,0.97,0
480,0.22,0.14,0.97,0
481,0.22,0.13,0.97,0
482,0.23,0.14,0.97,0
483,0.22,0.13,0.96,0
484,0.22,0.13,0.97,0
485,0.22,0.13,0.96,0
486,0.22,0.13,0.97,0
487,0.22,0.13,0.97,0
488,0.22,0.13,0.97,0
489,0.22,0.13,0.97,0
490,0.22,0.13,0.97,0
491,0.22,0.13,0.97,0
492,0.23,0.13,0.97,0
493,0.22,0.13,0.96,0
494,0.23,0.13,0.97,0
495,0.22,0.13,0.97,0
496,0.22,0.13,0.96,0
497,0.22,0.12,0.97,0
498,0.22,0.12,0.97,0
499,0.22,0.12,0.97,0
500,0.23,0.13,0.97,0
501,0.22,0.13,0.97,0
502,0.22,0.13,0.97,0
503,0.22,0.12,0.97,0
504,0.22,0.13,0.97,0
505,0.22,0.13,0.97,0
506,0.22,0.12,0.97,0
507,0.22,0.12,0.97,0
508,0.22,0.13,0.97,0
509,0.22,0.12,0.97,0
510,0.22,0.12,0.97,0
511,0.22,0.12,0.97,0
512,0.22,0.12,0.97,0
513,0.22,0.12,0.96,0
514,0.22,0.12,0.97,0
515,0.22,0.12,0.97,0
516,0.22,0.12,0.97,0
517,0.22,0.12,0.97,0
518,0.22,0.12,0.97,0
519,0.22,0.13,0.96,0
520,0.22,0.12,0.97,0
521,0.22,0.12,0.96,0
522,0.22,0.12,0.97,0
523,0.22,0.12,0.97,0
524,0.22,0.12,0.97,0
525,0.22,0.12,0.97,0
526,0.22,0.12,0.97,0
527,0.22,0.12,0.96,0
528,0.22,0.13,0.97,0
529,0.22,0.12,0.97,0
530,0.22,0.12,0.97,0
531,0.22,0.12,0.97,0
532,0.22,0.12,0.96,0
533,0.22,0.12,0.97,0
534,0.21,0.12,0.97,0
535,0.22,0.12,0.97,0
536,0.23,0.13,0.97,0
537,0.22,0.12,0.96,0
538,0.21,0.12,0.96,0
539,0.22,0.13,0.97,0
540,0.21,0.11,0.96,0
541,0.22,0.13,0.97,0
542,0.21,0.11,0.97,0
543,0.24,0.13,0.97,0
544,0.21,0.11,0.97,0
545,0.22,0.12,0.97,0
546,0.21,0.12,0.97,0
547,0.21,0.12,0.96,0
548,0.21,0.12,0.96,0
549,0.21,0.12,0.97,0
550,0.2,0.14,0.97,0
551,0.21,0.11,0.99,0
552,0.17,0.14,0.97,0
553,0.21,0.11,0.96,0
554,0.18,0.14,0.96,0
555,0.2,0.12,0.98,0
556,0.19,0.15,0.98,0
557,0.18,0.11,0.97,0
558,0.21,0.13,1.0,0
559,0.23,0.14,0.99,0
560,0.25,0.12,0.97,0
561,0.21,0.14,0.93,0
562,0.22,0.16,0.94,0
563,0.22,0.14,0.96,0
564,0.21,0.14,0.97,0
565,0.23,0.14,0.97,0
566,0.21,0.13,0.97,0
567,0.21,0.13,0.97,0
568,0.22,0.13,0.97,0
569,0.23,0.14,0.97,0
570,0.22,0.14,0.97,0
571,0.23,0.13,0.97,0
572,0.22,0.13,0.96,0
573,0.22,0.13,0.96,0
574,0.23,0.12,0.96,0
575,0.22,0.12,0.97,2
576,0.22,0.12,0.97,2
577,0.22,0.12,0.97,2
578,0.22,0.12,0.97,2
579,0.22,0.12,0.96,2
580,0.22,0.12,0.97,2
581,0.23,0.12,0.96,2
582,0.22,0.12,0.97,2
583,0.22,0.12,0.97,2
584,0.22,0.12,0.97,2
585,0.22,0.12,0.97,2
586,0.22,0.11,0.97,2
587,0.22,0.13,0.97,2
588,0.22,0.13,0.96,2
589,0.22,0.12,0.96,2
590,0.22,0.13,0.96,2
591,0.21,0.16,0.95,2
592,0.24,0.13,0.95,2
593,0.23,0.14,0.96,2
594,0.21,0.17,0.9,2
595,0.21,0.3,0.76,2
596,0.21,0.46,0.75,2
597,0.09,0.55,0.89,2
598,0.13,0.57,1.08,2
599,0.28,0.5,1.34,2
600,0.09,0.48,1.6,2
601,0.21,0.41,1.83,2
602,0.42,0.3,2.02,2
603,0.52,0.22,1.94,2
604,0.97,-0.04,1.77,2
605,0.98,-0.18,1.28,2
606,1.19,-0.24,0.76,2
607,0.99,-0.19,0.37,2
608,0.64,-0.14,0.1,2
609,0.46,-0.08,-0.01,2
610,0.16,0.03,-0.1,2
611,0.0,0.06,-0.1,2
612,-0.15,0.17,0.01,2
613,-0.24,0.27,0.27,2
614,-0.33,0.48,0.6,2
615,-0.51,0.63,0.75,2
616,-0.24,0.71,1.03,2
617,-0.29,0.57,0.99,2
618,0.2,0.54,1.16,2
619,0.07,0.53,1.47,2
620,0.05,0.49,1.52,2
621,0.56,0.34,1.76,2
622,0.17,0.14,1.58,2
623,0.62,-0.01,1.41,2
624,0.44,-0.25,1.11,2
625,0.46,-0.18,1.0,2
626,0.39,-0.12,0.97,2
627,0.19,-0.02,0.95,2
628,0.32,0.07,0.95,2
629,0.29,0.14,0.94,2
630,0.28,0.18,0.96,2
631,0.27,0.23,0.97,2
632,0.21,0.21,0.97,2
633,0.3,0.2,0.97,2
634,0.23,0.2,0.96,2
635,0.22,0.19,0.97,2
636,0.26,0.18,0.96,2
637,0.23,0.17,0.95,2
638,0.26,0.15,0.92,2
639,0.27,0.15,0.96,2
640,0.26,0.17,0.97,2
641,0.27,0.16,0.96,2
642,0.26,0.17,0.96,2
643,0.3,0.16,0.95,2
644,0.24,0.17,0.94,2
645,0.29,0.16,0.97,2
646,0.27,0.13,0.95,2
647,0.21,0.18,0.96,2
648,0.23,0.16,0.95,2
649,0.2,0.18,0.95,2
650,0.25,0.14,0.97,2
651,0.29,0.16,1.0,2
652,0.23,0.14,1.01,2
653,0.24,0.2,0.97,2
654,0.28,0.13,0.88,2
655,0.21,0.2,0.94,2
656,0.27,0.15,0.97,2
657,0.22,0.16,0.95,2
658,0.22,0.14,0.97,2
659,0.27,0.15,1.0,2
660,0.27,0.18,0.98,2
661,0.28,0.17,0.95,2
662,0.32,0.17,0.94,2
663,0.28,0.15,0.93,2
664,0.32,0.14,0.94,2
665,0.32,0.15,0.95,2
666,0.33,0.14,0.95,2
667,0.29,0.13,0.96,2
668,0.3,0.14,0.96,2
669,0.29,0.14,0.96,2
670,0.29,0.13,0.96,2
671,0.3,0.14,0.95,2
672,0.28,0.13,0.96,2
673,0.3,0.13,0.96,2
674,0.28,0.13,0.95,2
675,0.28,0.13,0.96,0
676,0.29,0.14,0.96,0
677,0.28,0.13,0.95,0
678,0.27,0.13,0.96,0
679,0.28,0.13,0.96,0
680,0.29,0.13,0.95,0
681,0.28,0.12,0.96,0
682,0.28,0.12,0.95,0
683,0.29,0.12,0.95,0
684,0.28,0.11,0.95,0
685,0.28,0.11,0.95,0
686,0.3,0.11,0.95,0
687,0.29,0.11,0.97,0
688,0.29,0.11,0.96,0
689,0.3,0.11,0.95,0
690,0.29,0.1,0.96,0
691,0.29,0.11,0.95,0
692,0.31,0.11,0.95,0
693,0.3,0.11,0.96,0
694,0.29,0.1,0.95,0
695,0.29,0.1,0.96,0
696,0.3,0.11,0.96,0
697,0.3,0.1,0.96,0
698,0.29,0.1,0.96,0
699,0.29,0.11,0.95,0
700,0.32,0.11,0.95,0
701,0.31,0.1,0.96,0
702,0.29,0.11,0.96,0
703,0.28,0.11,0.96,0
704,0.3,0.11,0.96,0
705,0.29,0.11,0.96,0
706,0.3,0.1,0.95,0
707,0.28,0.1,0.95,0
708,0.29,0.1,0.95,0
709,0.29,0.1,0.96,0
710,0.29,0.11,0.96,0
711,0.28,0.1,0.96,0
712,0.28,0.1,0.96,0
713,0.27,0.11,0.96,0
714,0.29,0.1,0.96,0
715,0.27,0.1,0.97,0
716,0.28,0.1,0.96,0
717,0.27,0.1,0.96,0
718,0.28,0.1,0.96,0
719,0.28,0.1,0.96,0
720,0.28,0.1,0.96,0
721,0.27,0.1,0.96,0
722,0.27,0.1,0.96,0
723,0.27,0.1,0.97,0
724,0.27,0.1,0.96,0
725,0.28,0.1,0.96,0
726,0.27,0.1,0.96,0
727,0.27,0.1,0.96,0
728,0.27,0.1,0.96,0
729,0.27,0.1,0.97,0
730,0.27,0.1,0.97,0
731,0.27,0.1,0.97,0
732,0.27,0.1,0.97,0
733,0.26,0.1,0.96,0
734,0.27,0.1,0.96,0
735,0.27,0.1,0.95,0
736,0.27,0.1,0.96,0
737,0.27,0.1,0.97,0
738,0.26,0.1,0.97,0
739,0.27,0.1,0.96,0
740,0.27,0.11,0.96,0
741,0.28,0.1,0.97,0
742,0.27,0.11,0.96,0
743,0.27,0.11,0.97,0
744,0.27,0.1,0.96,0
745,0.27,0.1,0.95,0
746,0.28,0.1,0.96,0
747,0.27,0.1,0.96,0
748,0.27,0.1,0.96,0
749,0.27,0.1,0.96,0
750,0.28,0.1,0.96,0
751,0.27,0.1,0.96,0
752,0.27,0.1,0.96,0
753,0.27,0.1,0.96,0
754,0.28,0.1,0.96,0
755,0.27,0.1,0.96,0
756,0.28,0.1,0.96,0
757,0.27,0.1,0.96,0
758,0.28,0.1,0.96,0
759,0.27,0.1,0.96,0
760,0.27,0.1,0.96,0
761,0.28,0.1,0.96,0
762,0.28,0.1,0.96,0
763,0.27,0.1,0.96,0
764,0.28,0.1,0.96,0
765,0.28,0.1,0.96,0
766,0.28,0.11,0.96,0
767,0.27,0.1,0.96,0
768,0.28,0.1,0.96,0
769,0.28,0.1,0.96,0
770,0.28,0.1,0.96,0
771,0.27,0.1,0.96,0
772,0.27,0.1,0.97,0
773,0.28,0.1,0.96,0
774,0.27,0.1,0.96,0
775,0.28,0.11,0.96,0
776,0.27,0.11,0.96,0
777,0.28,0.11,0.96,0
778,0.28,0.1,0.96,0
779,0.28,0.11,0.96,0
780,0.28,0.1,0.96,0
781,0.28,0.1,0.96,0
782,0.28,0.1,0.96,0
783,0.28,0.1,0.96,0
784,0.28,0.1,0.96,0
785,0.3,0.1,0.97,0
786,0.27,0.1,0.96,0
787,0.28,0.1,0.96,0
788,0.27,0.1,0.95,0
789,0.27,0.1,0.96,0
790,0.27,0.1,0.96,0
791,0.26,0.11,0.97,0
792,0.27,0.1,0.97,0
793,0.27,0.1,0.97,0
794,0.26,0.1,0.97,0
795,0.26,0.1,0.96,0
796,0.25,0.1,0.97,0
797,0.26,0.1,0.97,0
798,0.26,0.1,0.97,0
799,0.26,0.1,0.97,0
800,0.26,0.1,0.97,0
801,0.26,0.1,0.96,0
802,0.26,0.1,0.96,0
803,0.26,0.1,0.96,0
804,0.26,0.1,0.96,0
805,0.27,0.1,0.97,0
806,0.25,0.11,0.96,0
807,0.26,0.1,0.97,0
808,0.27,0.1,0.97,0
809,0.26,0.1,0.96,0
810,0.27,0.1,0.96,0
811,0.27,0.1,0.97,0
812,0.27,0.1,0.96,0
813,0.27,0.11,0.96,0
814,0.26,0.11,0.96,0
815,0.26,0.11,0.96,0
816,0.27,0.1,0.96,0
817,0.26,0.11,0.96,0
818,0.27,0.11,0.96,0
819,0.3,0.06,0.96,0
820,0.27,0.1,0.96,0
821,0.29,0.1,0.96,0
822,0.28,0.1,0.96,0
823,0.28,0.1,0.96,0
824,0.29,0.1,0.96,0
825,0.28,0.1,0.96,0
826,0.28,0.1,0.97,0
827,0.28,0.1,0.96,0
828,0.28,0.1,0.96,0
829,0.29,0.1,0.96,0
830,0.28,0.1,0.95,0
831,0.29,0.1,0.96,0
832,0.29,0.1,0.96,0
833,0.3,0.1,0.96,0
834,0.28,0.1,0.96,0
835,0.27,0.1,0.96,0
836,0.28,0.1,0.96,0
837,0.28,0.1,0.96,0
838,0.28,0.1,0.96,0
839,0.27,0.11,0.96,0
840,0.27,0.1,0.97,0
841,0.26,0.09,0.97,0
842,0.26,0.1,0.97,0
843,0.26,0.1,0.97,0
844,0.27,0.1,0.97,0
845,0.24,0.1,0.97,0
846,0.28,0.08,0.97,0
847,0.24,0.1,0.96,0
848,0.26,0.1,0.96,0
849,0.26,0.1,0.96,0
850,0.25,0.1,0.96,0
851,0.24,0.1,0.97,0
852,0.26,0.1,0.97,0
853,0.26,0.1,0.97,0
854,0.25,0.1,0.97,0
855,0.26,0.1,0.96,0
856,0.25,0.1,0.97,0
857,0.26,0.1,0.97,0
858,0.24,0.1,0.97,0
859,0.26,0.1,0.97,0
860,0.26,0.09,0.96,0
861,0.24,0.1,0.96,0
862,0.24,0.1,0.97,0
863,0.24,0.1,0.96,0
864,0.25,0.09,0.97,0
865,0.24,0.1,0.97,0
866,0.25,0.09,0.97,0
867,0.22,0.1,0.97,0
