sequence,accelx,accely,accelz,event
0,0.2,-0.02,0.98,1
1,0.2,-0.02,0.98,1
2,0.2,-0.02,0.98,1
3,0.2,-0.02,0.97,1
4,0.2,-0.02,0.97,1
5,0.2,-0.02,0.97,1
6,0.2,-0.02,0.98,1
7,0.2,-0.02,0.98,1
8,0.21,-0.02,0.98,1
9,0.21,-0.02,0.98,1
10,0.2,-0.02,0.98,1
11,0.2,-0.02,0.97,1
12,0.2,-0.02,0.97,1
13,0.2,-0.02,0.98,1
14,0.21,-0.02,0.98,1
15,0.21,-0.02,0.98,1
16,0.2,-0.02,0.98,1
17,0.2,-0.02,0.98,1
18,0.2,-0.02,0.97,1
19,0.2,-0.02,0.97,1
20,0.19,-0.02,0.97,1
21,0.19,-0.02,0.97,1
22,0.2,-0.02,0.98,1
23,0.21,-0.02,1.01,1
24,0.21,-0.03,1.02,1
25,0.21,-0.02,1.01,1
26,0.21,-0.01,0.99,1
27,0.21,-0.02,0.98,1
28,0.19,-0.01,0.97,1
29,0.18,-0.01,0.97,1
30,0.17,-0.01,0.94,1
31,0.14,-0.01,0.92,1
32,0.1,-0.01,0.94,1
33,0.13,-0.04,0.97,1
34,0.16,-0.05,1.0,1
35,0.18,-0.08,1.01,1
36,0.13,-0.12,0.95,1
37,0.08,-0.16,0.88,1
38,0.06,-0.22,0.84,1
39,0.1,-0.25,0.88,1
40,0.08,-0.3,0.98,1
41,0.17,-0.34,1.11,1
42,0.17,-0.35,1.21,1
43,0.11,-0.32,1.23,1
44,0.05,-0.31,1.27,1
45,-0.01,-0.27,1.28,1
46,0.02,-0.25,1.41,1
47,0.12,-0.21,1.48,1
48,-0.12,-0.16,1.48,1
49,-0.18,-0.13,1.46,1
50,-0.4,-0.11,1.31,1
51,-0.29,-0.03,1.32,1
52,-0.44,0.15,1.18,1
53,-0.39,0.23,1.13,1
54,-0.26,0.25,1.1,1
55,-0.3,0.28,1.0,1
56,-0.13,0.36,0.88,1
57,-0.27,0.42,0.6,1
58,-0.15,0.37,0.5,1
59,-0.16,0.43,0.35,1
60,-0.07,0.37,0.21,1
61,0.07,0.43,0.06,1
62,0.07,0.43,0.05,1
63,0.24,0.37,0.0,1
64,0.19,0.38,0.05,1
65,0.42,0.11,0.16,1
66,0.65,0.14,0.23,1
67,0.64,0.04,0.31,1
68,0.66,-0.01,0.51,1
69,0.74,-0.21,0.6,1
70,0.77,-0.17,0.72,1
71,0.75,-0.27,0.76,1
72,0.73,-0.3,0.96,1
73,0.59,-0.32,1.03,1
74,0.47,-0.36,1.21,1
75,0.46,-0.28,1.22,1
76,0.33,-0.27,1.18,1
77,0.3,-0.27,1.1,1
78,0.28,-0.25,1.22,1
79,0.33,-0.29,1.34,1
80,0.25,-0.24,1.39,1
81,0.05,-0.13,1.26,1
82,0.02,0.04,1.16,1
83,-0.14,0.04,1.17,1
84,-0.02,-0.02,1.11,1
85,0.07,-0.1,1.08,1
86,0.14,-0.14,1.02,1
87,0.11,-0.18,0.96,1
88,0.17,-0.21,0.97,1
89,0.19,-0.21,0.96,1
90,0.21,-0.21,0.96,1
91,0.17,-0.18,0.96,1
92,0.2,-0.18,0.96,1
93,0.16,-0.15,0.96,1
94,0.16,-0.14,0.97,1
95,0.12,-0.13,0.97,1
96,0.12,-0.13,0.98,1
97,0.11,-0.13,0.98,1
98,0.15,-0.13,0.98,1
