sequence,accelx,accely,accelz,event
0,-0.51,-0.22,0.83,0
1,-0.5,-0.24,0.84,0
2,0.03,-0.01,0.99,0
3,0.03,-0.02,0.99,0
4,0.04,-0.01,0.99,0
5,0.03,-0.01,0.99,0
6,0.03,-0.01,0.99,0
7,0.03,-0.01,0.99,0
8,0.03,-0.01,0.99,0
9,0.03,-0.01,0.99,0
10,0.03,-0.01,1.0,0
11,0.03,-0.01,0.99,0
12,0.03,-0.01,0.99,0
13,0.03,-0.01,0.99,0
14,0.03,-0.01,0.99,0
15,0.03,-0.01,0.99,0
16,0.03,-0.01,0.99,0
17,0.03,-0.01,0.99,0
18,0.03,-0.01,0.99,0
19,0.03,-0.01,0.99,0
20,0.03,-0.01,1.0,0
21,0.04,-0.01,0.99,0
22,0.04,-0.01,0.99,0
23,0.04,-0.01,0.99,0
24,0.04,-0.01,0.98,0
25,0.03,-0.01,0.98,0
26,0.03,-0.01,0.99,0
27,0.04,-0.01,0.99,0
28,0.05,-0.01,0.99,0
29,0.05,-0.01,0.99,0
30,0.04,-0.01,1.0,0
31,0.04,0.0,0.99,0
32,0.04,-0.01,1.0,0
33,0.04,-0.01,0.99,0
34,0.05,-0.01,0.99,0
35,0.05,-0.01,0.98,0
36,0.06,-0.01,0.98,0
37,0.05,-0.01,0.98,0
38,0.05,-0.01,0.98,0
39,0.05,-0.01,0.99,0
40,0.05,-0.01,0.99,0
41,0.05,-0.01,0.99,0
42,0.05,-0.01,1.0,0
43,0.06,-0.01,0.99,0
44,0.05,-0.01,0.99,0
45,0.04,-0.01,0.98,0
46,0.04,-0.01,0.99,0
47,0.06,-0.01,0.98,0
48,0.03,-0.01,0.98,0
49,0.06,-0.01,1.0,0
50,0.01,-0.01,0.98,0
51,0.06,-0.02,1.0,0
52,0.03,-0.02,1.0,0
53,0.02,-0.03,0.98,0
54,0.03,-0.02,0.98,0
55,0.02,-0.03,0.99,0
56,0.02,-0.03,1.01,0
57,0.02,-0.03,1.01,0
58,0.01,-0.03,1.01,0
59,0.03,-0.02,1.03,0
60,-0.02,-0.01,1.01,0
61,0.03,-0.03,1.0,0
62,0.04,-0.01,0.99,0
63,0.08,-0.04,0.98,0
64,0.03,-0.03,0.96,0
65,0.03,-0.02,0.96,0
66,0.04,-0.01,0.97,0
67,0.05,-0.02,0.99,0
68,0.05,-0.01,1.01,0
69,0.05,-0.01,1.01,0
70,0.05,-0.01,1.01,0
71,0.05,-0.01,1.0,0
72,0.04,-0.01,1.0,0
73,0.06,-0.01,0.98,0
74,0.05,-0.01,0.99,0
75,0.05,-0.01,0.98,1
76,0.04,-0.01,0.99,1
77,0.05,-0.01,0.99,1
78,0.06,-0.01,1.0,1
79,0.07,-0.01,1.0,1
80,0.06,-0.01,1.0,1
81,0.05,-0.02,0.99,1
82,0.06,-0.01,0.99,1
83,0.05,-0.01,0.98,1
84,0.05,-0.01,0.98,1
85,0.05,-0.01,0.99,1
86,0.06,-0.01,0.99,1
87,0.07,-0.01,0.99,1
88,0.06,-0.01,0.99,1
89,0.06,-0.01,0.99,1
90,0.06,-0.01,0.99,1
91,0.06,-0.01,0.99,1
92,0.07,-0.01,0.99,1
93,0.06,-0.01,0.99,1
94,0.06,-0.01,0.99,1
95,0.05,-0.01,0.99,1
96,0.06,-0.01,0.99,1
97,0.06,-0.01,1.0,1
98,0.07,-0.01,0.99,1
99,0.06,-0.01,0.99,1
100,0.05,-0.01,0.99,1
101,0.05,-0.01,0.99,1
102,0.05,-0.01,0.99,1
103,0.06,-0.01,0.99,1
104,0.06,-0.01,0.99,1
105,0.05,-0.01,0.99,1
106,0.06,-0.01,0.99,1
107,0.06,-0.01,0.99,1
108,0.05,-0.01,0.99,1
109,0.05,-0.02,0.99,1
110,0.05,-0.01,1.0,1
111,0.05,-0.01,0.99,1
112,0.03,-0.01,0.97,1
113,0.01,-0.04,0.96,1
114,0.0,-0.1,0.93,1
115,0.03,-0.15,0.92,1
116,0.07,-0.19,0.95,1
117,0.07,-0.19,0.99,1
118,0.05,-0.18,1.04,1
119,0.03,-0.15,1.12,1
120,0.01,-0.13,1.16,1
121,0.02,-0.11,1.2,1
122,0.02,-0.07,1.2,1
123,0.04,-0.04,1.22,1
124,0.05,0.02,1.25,1
125,0.06,0.07,1.28,1
126,0.08,0.12,1.26,1
127,0.08,0.22,1.22,1
128,0.08,0.3,1.19,1
129,0.07,0.35,1.17,1
130,0.03,0.39,1.09,1
131,0.07,0.46,1.0,1
132,0.01,0.46,0.92,1
133,-0.01,0.45,0.8,1
134,-0.01,0.44,0.71,1
135,0.05,0.43,0.62,1
136,0.16,0.42,0.57,1
137,0.18,0.37,0.49,1
138,0.23,0.3,0.44,1
139,0.35,0.26,0.42,1
140,0.45,0.23,0.38,1
141,0.46,0.19,0.4,1
142,0.54,0.14,0.45,1
143,0.52,0.14,0.48,1
144,0.58,0.11,0.57,1
145,0.53,0.1,0.64,1
146,0.5,0.09,0.74,1
147,0.48,0.1,0.76,1
148,0.39,0.1,0.89,1
149,0.35,0.07,0.99,1
150,0.29,0.09,1.13,1
151,0.26,0.02,1.23,1
152,0.13,0.02,1.27,1
153,0.12,0.03,1.31,1
154,0.11,0.11,1.33,1
155,0.01,0.18,1.36,1
156,-0.12,0.26,1.29,1
157,-0.22,0.27,1.18,1
158,-0.19,0.23,1.07,1
159,-0.14,0.15,1.01,1
160,-0.09,0.1,0.97,1
161,-0.01,0.07,0.95,1
162,0.0,0.03,0.96,1
163,0.02,-0.01,0.97,1
164,0.06,-0.01,0.98,1
165,0.07,0.0,0.98,1
166,0.08,0.01,0.98,1
167,0.08,0.01,0.98,1
168,0.09,0.0,0.98,1
169,0.07,0.0,1.0,1
170,0.04,0.03,1.01,1
171,0.04,0.03,1.0,1
172,0.07,0.03,0.99,1
173,0.07,0.01,1.01,1
174,0.07,0.01,1.0,1
175,0.07,0.01,0.98,1
176,0.07,0.0,0.99,1
177,0.07,0.01,0.99,1
178,0.08,0.01,0.99,1
179,0.04,0.01,0.98,1
180,0.05,0.01,0.98,1
