sequence,accelx,accely,accelz,event
185,-0.26,-0.09,0.97,2
186,-0.26,-0.1,0.97,2
187,-0.25,-0.07,0.97,2
188,-0.26,-0.1,0.96,2
189,-0.24,-0.09,0.96,2
190,-0.25,-0.1,0.96,2
191,-0.3,-0.07,0.95,2
192,-0.2,-0.1,0.98,2
193,-0.23,-0.11,0.99,2
194,-0.21,-0.12,1.0,2
195,-0.26,-0.08,0.96,2
196,-0.24,-0.1,0.95,2
197,-0.24,-0.06,0.94,2
198,-0.25,-0.07,0.93,2
199,-0.21,-0.12,0.97,2
200,-0.29,-0.07,0.95,2
201,-0.2,-0.11,1.01,2
202,-0.24,-0.1,1.03,2
203,-0.23,-0.11,1.02,2
204,-0.26,-0.09,0.98,2
205,-0.25,-0.11,0.95,2
206,-0.25,-0.1,0.96,2
207,-0.21,-0.09,0.97,2
208,-0.2,-0.1,0.97,2
209,-0.23,-0.1,0.97,2
210,-0.22,-0.1,0.97,2
211,-0.22,-0.1,0.97,2
212,-0.22,-0.1,0.97,2
213,-0.21,-0.09,0.97,2
214,-0.22,-0.09,0.97,2
215,-0.22,-0.09,0.98,2
216,-0.22,-0.09,0.98,2
217,-0.21,-0.1,0.97,2
218,-0.22,-0.09,0.97,2
219,-0.21,-0.1,0.97,2
220,-0.21,-0.1,0.98,2
221,-0.21,-0.1,0.97,2
222,-0.21,-0.09,0.97,2
223,-0.22,-0.09,0.97,2
224,-0.22,-0.1,0.98,2
225,-0.22,-0.09,0.98,0
226,-0.22,-0.09,0.98,0
227,-0.21,-0.09,0.97,0
228,-0.22,-0.1,0.97,0
229,-0.22,-0.09,0.97,0
230,-0.21,-0.09,0.97,0
231,-0.21,-0.09,0.97,0
232,-0.22,-0.09,0.97,0
233,-0.22,-0.08,0.97,0
234,-0.22,-0.1,0.97,0
235,-0.21,-0.09,0.98,0
236,-0.21,-0.09,0.97,0
237,-0.21,-0.1,0.97,0
238,-0.22,-0.09,0.97,0
239,-0.22,-0.09,0.97,0
240,-0.21,-0.1,0.97,0
241,-0.22,-0.1,0.97,0
242,-0.22,-0.09,0.97,0
243,-0.21,-0.09,0.97,0
244,-0.22,-0.1,0.97,0
245,-0.22,-0.1,0.97,0
246,-0.21,-0.11,0.96,0
247,-0.21,-0.11,0.96,0
248,-0.22,-0.13,0.96,0
249,-0.2,-0.18,0.95,0
250,-0.16,-0.24,0.88,0
251,-0.15,-0.31,0.86,0
252,-0.11,-0.29,0.93,0
253,-0.02,-0.25,0.95,0
254,-0.1,-0.2,1.06,0
255,-0.13,-0.1,1.0,0
256,-0.26,-0.06,1.02,0
257,-0.3,-0.05,1.05,0
258,-0.35,-0.04,1.02,0
259,-0.34,-0.06,1.01,0
260,-0.31,-0.09,0.96,0
261,-0.31,-0.13,0.99,0
262,-0.26,-0.18,0.95,0
263,-0.25,-0.23,0.96,0
264,-0.26,-0.25,0.95,0
265,-0.26,-0.25,0.94,0
266,-0.28,-0.2,0.92,0
267,-0.3,-0.16,0.91,0
268,-0.33,-0.14,0.88,0
269,-0.36,-0.13,0.88,0
270,-0.4,-0.12,0.88,0
271,-0.43,-0.13,0.89,0
272,-0.47,-0.13,0.88,0
273,-0.48,-0.12,0.89,0
274,-0.48,-0.12,0.87,0
275,-0.49,-0.12,0.88,0
276,-0.51,-0.13,0.86,0
277,-0.52,-0.14,0.92,0
278,-0.52,-0.13,0.95,0
279,-0.49,-0.14,0.91,0
280,-0.49,-0.13,0.85,0
281,-0.53,-0.12,0.81,0
282,-0.57,-0.11,0.84,0
283,-0.53,-0.11,0.85,0
284,-0.52,-0.11,0.86,0
285,-0.52,-0.12,0.85,0
286,-0.53,-0.12,0.82,0
287,-0.53,-0.12,0.83,0
288,-0.55,-0.11,0.82,0
289,-0.55,-0.11,0.81,0
290,-0.55,-0.11,0.81,0
291,-0.57,-0.12,0.8,0
292,-0.57,-0.12,0.8,0
293,-0.58,-0.11,0.8,0
294,-0.57,-0.11,0.81,0
295,-0.57,-0.11,0.8,0
296,-0.57,-0.11,0.8,0
297,-0.58,-0.11,0.8,0
298,-0.58,-0.11,0.8,0
299,-0.58,-0.11,0.8,0
300,-0.58,-0.11,0.79,0
301,-0.58,-0.11,0.8,0
302,-0.58,-0.11,0.79,0
303,-0.58,-0.11,0.79,0
304,-0.58,-0.11,0.79,0
305,-0.58,-0.11,0.79,0
306,-0.58,-0.11,0.78,0
