sequence,accelx,accely,accelz,event
194,0.34,0.09,0.97,3
195,0.29,0.04,0.98,3
196,0.39,0.07,0.96,3
197,0.36,0.06,0.93,3
198,0.36,0.07,0.93,3
199,0.38,0.06,0.93,3
200,0.37,0.06,0.92,0
201,0.36,0.07,0.9,0
202,0.37,0.06,0.94,0
203,0.36,0.06,0.94,0
204,0.36,0.07,0.94,0
205,0.36,0.06,0.95,0
206,0.37,0.06,0.94,0
207,0.38,0.06,0.95,0
208,0.37,0.06,0.94,0
209,0.36,0.06,0.94,0
210,0.36,0.05,0.93,0
211,0.36,0.05,0.93,0
212,0.36,0.05,0.92,0
213,0.37,0.06,0.93,0
214,0.36,0.06,0.94,0
215,0.37,0.06,0.92,0
216,0.36,0.06,0.91,0
217,0.36,0.07,0.95,0
218,0.35,0.07,0.95,0
219,0.36,0.06,0.96,0
220,0.37,0.04,0.96,0
221,0.35,0.05,0.94,0
222,0.35,0.06,0.94,0
223,0.36,0.06,0.93,0
224,0.36,0.07,0.93,0
225,0.36,0.07,0.95,0
226,0.36,0.06,0.95,0
227,0.36,0.06,0.95,0
228,0.36,0.06,0.94,0
229,0.36,0.07,0.95,0
230,0.35,0.07,0.95,0
231,0.36,0.06,0.94,0
232,0.36,0.06,0.93,0
233,0.35,0.06,0.94,0
234,0.36,0.07,0.95,0
235,0.35,0.07,0.94,0
236,0.35,0.06,0.95,0
237,0.35,0.07,0.94,0
238,0.36,0.06,0.94,0
239,0.35,0.07,0.94,0
240,0.36,0.07,0.94,0
241,0.35,0.07,0.94,0
242,0.35,0.07,0.94,0
243,0.36,0.06,0.94,0
244,0.35,0.07,0.94,0
245,0.35,0.07,0.94,0
246,0.35,0.08,0.94,0
247,0.36,0.08,0.96,0
248,0.36,0.08,0.95,0
249,0.35,0.09,0.94,0
250,0.35,0.08,0.94,0
251,0.35,0.07,0.94,0
252,0.35,0.07,0.94,0
253,0.35,0.08,0.94,0
254,0.35,0.07,0.94,0
255,0.35,0.07,0.95,0
256,0.36,0.08,0.95,0
257,0.35,0.07,0.95,0
258,0.36,0.07,0.94,0
259,0.35,0.07,0.94,0
260,0.35,0.07,0.94,0
261,0.35,0.07,0.95,0
262,0.35,0.06,0.95,0
263,0.35,0.07,0.95,0
264,0.35,0.07,0.95,0
265,0.35,0.06,0.94,0
266,0.35,0.07,0.95,0
267,0.35,0.06,0.95,0
268,0.35,0.06,0.95,0
269,0.35,0.06,0.94,0
270,0.35,0.06,0.95,0
271,0.35,0.06,0.95,0
272,0.35,0.06,0.95,0
273,0.35,0.06,0.95,0
274,0.35,0.07,0.95,0
275,0.35,0.06,0.95,0
276,0.35,0.06,0.94,0
277,0.35,0.06,0.94,0
278,0.35,0.06,0.95,0
279,0.35,0.06,0.95,0
280,0.35,0.06,0.95,0
281,0.35,0.06,0.95,0
282,0.35,0.06,0.95,0
283,0.35,0.06,0.95,0
284,0.35,0.07,0.94,0
285,0.35,0.06,0.94,0
286,0.35,0.06,0.94,0
287,0.35,0.07,0.95,0
288,0.35,0.06,0.95,0
289,0.35,0.06,0.95,0
290,0.35,0.06,0.95,0
291,0.35,0.06,0.95,0
292,0.35,0.06,0.95,0
293,0.35,0.05,0.94,0
294,0.35,0.06,0.94,0
295,0.35,0.06,0.94,0
296,0.35,0.06,0.94,0
297,0.35,0.06,0.95,0
298,0.35,0.06,0.95,0
299,0.35,0.07,0.95,0
300,0.35,0.07,0.94,0
301,0.35,0.06,0.94,0
302,0.35,0.07,0.95,0
303,0.35,0.07,0.95,0
304,0.36,0.06,0.94,0
305,0.35,0.06,0.96,0
306,0.35,0.06,0.95,0
307,0.35,0.06,0.95,0
308,0.35,0.06,0.94,0
309,0.35,0.06,0.94,0
310,0.35,0.06,0.94,0
311,0.35,0.07,0.94,0
312,0.35,0.07,0.95,0
313,0.35,0.06,0.95,0
314,0.35,0.07,0.95,0
315,0.36,0.06,0.96,0
316,0.35,0.06,0.95,0
317,0.35,0.06,0.94,0
318,0.35,0.06,0.94,0
319,0.35,0.07,0.94,0
320,0.35,0.07,0.95,0
321,0.35,0.07,0.94,0
322,0.35,0.07,0.95,0
323,0.34,0.06,0.95,0
324,0.34,0.07,0.95,0
325,0.35,0.06,0.96,0
326,0.35,0.07,0.95,0
327,0.35,0.07,0.95,0
328,0.35,0.06,0.95,0
329,0.34,0.08,0.95,0
330,0.34,0.07,0.95,0
331,0.33,0.08,0.96,0
332,0.35,0.06,0.95,0
333,0.3,0.08,0.93,0
334,0.39,0.03,0.97,0
335,0.27,0.09,0.95,0
336,0.33,0.04,0.95,0
337,0.31,0.07,0.96,0
338,0.3,0.07,0.97,0
339,0.28,0.09,0.98,0
340,0.28,0.06,1.0,0
341,0.4,0.06,0.98,0
342,0.34,0.05,0.9,0
343,0.34,0.08,0.9,0
344,0.35,0.07,0.93,0
345,0.35,0.06,0.92,0
346,0.35,0.06,0.92,0
347,0.35,0.07,0.95,0
