sequence,accelx,accely,accelz,event
191,0.58,-0.01,0.81,0
192,0.58,-0.02,0.81,0
193,0.58,-0.02,0.81,0
194,0.58,-0.01,0.8,0
195,0.58,-0.01,0.82,0
196,0.58,-0.02,0.82,0
197,0.58,-0.01,0.81,0
198,0.58,-0.02,0.81,0
199,0.58,-0.01,0.8,0
200,0.59,-0.01,0.82,0
201,0.58,-0.01,0.81,0
202,0.58,-0.01,0.81,0
203,0.58,-0.02,0.81,0
204,0.58,-0.01,0.81,0
205,0.58,-0.01,0.81,0
206,0.58,-0.01,0.82,0
207,0.58,-0.01,0.81,0
208,0.58,-0.01,0.82,0
209,0.58,-0.02,0.82,0
210,0.59,-0.01,0.82,0
211,0.58,-0.01,0.81,0
212,0.58,-0.01,0.81,0
213,0.58,-0.01,0.82,0
214,0.58,-0.01,0.81,0
215,0.58,-0.01,0.81,0
216,0.58,-0.01,0.82,0
217,0.58,-0.01,0.84,0
218,0.58,-0.01,0.82,0
219,0.58,-0.01,0.8,0
220,0.59,-0.01,0.82,0
221,0.58,-0.01,0.81,0
222,0.58,-0.01,0.81,0
223,0.59,-0.01,0.82,0
224,0.58,-0.01,0.83,0
225,0.59,-0.01,0.82,0
226,0.58,-0.01,0.81,0
227,0.58,-0.01,0.81,0
228,0.58,-0.01,0.81,0
229,0.58,-0.01,0.81,0
230,0.58,-0.02,0.81,0
231,0.58,-0.01,0.81,0
232,0.59,-0.01,0.81,0
233,0.59,-0.01,0.82,0
234,0.58,-0.01,0.82,0
235,0.59,-0.01,0.82,0
236,0.59,-0.01,0.81,0
237,0.59,-0.01,0.81,0
238,0.58,-0.01,0.8,0
239,0.58,-0.01,0.8,0
240,0.59,-0.01,0.81,0
241,0.59,-0.01,0.81,0
242,0.58,-0.01,0.81,0
243,0.59,-0.01,0.81,0
244,0.58,-0.01,0.82,0
245,0.58,-0.01,0.81,0
246,0.59,-0.01,0.8,0
247,0.59,-0.01,0.8,0
248,0.58,-0.01,0.81,0
249,0.59,-0.02,0.81,0
250,0.59,-0.01,0.81,0
251,0.58,-0.02,0.81,0
252,0.58,-0.01,0.8,0
253,0.59,-0.01,0.81,0
254,0.58,-0.01,0.82,0
255,0.58,-0.02,0.8,0
256,0.58,-0.01,0.81,0
257,0.59,-0.02,0.82,0
258,0.58,-0.01,0.81,0
259,0.58,-0.01,0.8,0
260,0.59,-0.01,0.81,0
261,0.59,-0.01,0.81,0
262,0.58,-0.01,0.81,0
263,0.58,-0.01,0.81,0
264,0.59,-0.01,0.81,0
265,0.58,-0.01,0.81,0
266,0.58,-0.01,0.8,0
267,0.59,-0.01,0.81,0
268,0.58,-0.02,0.81,0
269,0.58,-0.01,0.81,0
270,0.59,-0.02,0.81,0
271,0.58,-0.01,0.81,0
272,0.58,-0.01,0.81,0
273,0.58,-0.02,0.8,0
274,0.58,-0.01,0.81,0
275,0.59,-0.01,0.82,0
276,0.59,-0.01,0.82,0
277,0.58,-0.01,0.81,0
278,0.58,-0.01,0.81,0
279,0.58,-0.01,0.81,0
280,0.59,-0.01,0.82,0
281,0.58,-0.02,0.82,0
282,0.58,-0.02,0.81,0
283,0.58,-0.02,0.81,0
284,0.58,-0.02,0.81,0
285,0.59,-0.02,0.81,0
286,0.58,-0.02,0.82,0
287,0.58,-0.02,0.81,0
288,0.59,-0.02,0.82,0
289,0.58,-0.02,0.81,0
290,0.58,-0.02,0.81,0
291,0.58,-0.02,0.82,0
292,0.58,-0.02,0.81,0
293,0.58,-0.02,0.81,0
294,0.58,-0.02,0.81,0
295,0.58,-0.02,0.82,0
296,0.57,-0.02,0.82,0
297,0.58,-0.02,0.82,0
298,0.58,-0.02,0.82,0
299,0.57,-0.02,0.81,0
300,0.58,-0.02,0.82,0
301,0.58,-0.02,0.82,0
302,0.59,-0.02,0.82,0
303,0.58,-0.02,0.83,0
304,0.57,-0.02,0.83,0
305,0.58,-0.02,0.82,0
306,0.58,-0.01,0.82,0
307,0.58,-0.01,0.83,0
308,0.57,-0.01,0.84,0
309,0.56,-0.02,0.82,0
310,0.56,-0.02,0.85,0
311,0.56,-0.02,0.83,0
312,0.56,-0.02,0.84,0
313,0.58,-0.01,0.81,0
314,0.53,0.0,0.84,0
315,0.58,-0.06,0.85,0
316,0.52,0.0,0.85,0
317,0.54,0.0,0.86,0
318,0.53,0.0,0.85,0
319,0.56,-0.01,0.83,0
320,0.59,-0.01,0.8,0
321,0.58,-0.01,0.81,0
322,0.59,-0.02,0.8,0
323,0.59,-0.01,0.8,0
324,0.59,-0.01,0.81,0
325,0.59,-0.01,0.8,0
326,0.58,-0.01,0.8,0
327,0.59,-0.02,0.8,0
328,0.59,-0.02,0.8,0
329,0.59,-0.01,0.8,0
330,0.59,-0.01,0.8,0
331,0.59,-0.02,0.8,0
332,0.59,-0.02,0.8,0
333,0.59,-0.02,0.8,0
334,0.59,-0.01,0.8,0
335,0.59,-0.02,0.8,0
336,0.59,-0.01,0.81,0
337,0.59,-0.02,0.8,0
338,0.59,-0.01,0.81,0
339,0.59,-0.02,0.8,0
340,0.59,-0.02,0.8,0
341,0.59,-0.02,0.8,0
342,0.59,-0.02,0.8,0
343,0.59,-0.01,0.8,0
344,0.59,-0.02,0.79,0
345,0.59,-0.01,0.8,0
346,0.59,-0.02,0.81,0
347,0.59,-0.02,0.8,0
348,0.59,-0.02,0.8,0
349,0.59,-0.02,0.81,0
350,0.59,-0.02,0.8,1
351,0.59,-0.02,0.8,1
352,0.59,-0.02,0.8,1
353,0.59,-0.01,0.79,1
354,0.59,-0.02,0.8,1
355,0.59,-0.02,0.8,1
356,0.59,-0.01,0.8,1
357,0.59,-0.02,0.81,1
358,0.59,-0.02,0.8,1
359,0.59,-0.01,0.8,1
360,0.59,-0.01,0.8,1
361,0.59,-0.01,0.8,1
362,0.59,-0.02,0.8,1
363,0.59,-0.02,0.8,1
364,0.59,-0.01,0.8,1
365,0.59,-0.01,0.8,1
366,0.59,-0.01,0.8,1
367,0.59,-0.02,0.8,1
368,0.59,-0.01,0.82,1
369,0.58,-0.02,0.85,1
370,0.67,-0.02,0.89,1
371,0.6,-0.06,0.94,1
372,0.64,-0.02,1.14,1
373,0.64,-0.23,1.44,1
374,0.69,-0.32,1.66,1
375,1.39,-0.49,1.6,1
376,1.3,-0.52,1.31,1
377,1.1,-0.35,0.86,1
378,0.78,-0.19,0.43,1
379,0.28,0.03,0.15,1
380,-0.11,0.17,0.09,1
381,-0.39,0.34,0.01,1
382,-0.28,0.48,0.04,1
383,-0.41,0.49,0.12,1
384,-0.14,0.53,0.23,1
385,0.35,0.69,0.32,1
386,0.94,0.59,0.57,1
387,1.35,0.61,0.93,1
388,1.74,0.33,1.23,1
389,2.28,-0.23,1.68,1
390,2.12,-0.42,2.45,1
391,1.63,-0.23,2.6,1
392,1.42,-0.02,2.11,1
393,1.32,0.19,1.58,1
394,1.09,0.21,0.97,1
395,0.79,0.11,0.27,1
396,0.28,-0.02,-0.11,1
397,0.21,-0.12,-0.38,1
398,0.08,-0.21,-0.55,1
399,-0.1,-0.21,-0.73,1
400,-0.01,-0.16,-0.8,1
401,-0.03,-0.04,-0.73,1
402,0.44,0.15,-0.56,1
403,0.89,0.24,0.22,1
404,1.14,0.32,1.02,1
405,1.39,0.39,1.77,1
406,1.47,0.34,1.82,1
407,1.19,0.38,1.73,1
408,0.98,0.32,1.48,1
409,0.76,0.24,1.29,1
410,0.67,0.12,0.99,1
411,0.76,0.04,0.7,1
412,0.82,-0.02,0.51,1
413,0.72,-0.03,0.46,1
414,0.83,-0.04,0.61,1
415,0.85,-0.05,0.69,1
416,0.78,-0.04,0.64,1
417,0.79,-0.02,0.59,1
418,0.8,-0.04,0.59,1
419,0.84,-0.04,0.6,1
420,0.83,-0.04,0.6,1
421,0.78,-0.05,0.6,1
422,0.77,-0.02,0.6,1
423,0.82,-0.04,0.59,1
424,0.78,-0.02,0.61,1
425,0.82,-0.03,0.61,1
426,0.75,-0.04,0.59,1
427,0.84,-0.03,0.63,1
428,0.7,-0.03,0.6,1
429,0.8,0.0,0.63,1
430,0.76,-0.05,0.63,1
431,0.75,-0.07,0.68,1
432,0.78,0.01,0.7,1
433,0.75,-0.01,0.63,1
434,0.8,-0.1,0.53,1
435,0.75,0.04,0.58,1
436,0.81,-0.08,0.63,1
437,0.74,0.01,0.59,1
438,0.74,-0.01,0.73,1
439,0.77,0.02,0.74,1
440,0.77,-0.15,0.6,1
441,0.78,0.0,0.54,1
442,0.75,-0.01,0.59,1
443,0.76,-0.03,0.6,1
444,0.78,-0.01,0.6,1
445,0.79,-0.02,0.6,1
446,0.78,-0.03,0.62,1
447,0.79,-0.04,0.61,1
448,0.8,-0.03,0.62,1
449,0.78,-0.03,0.62,1
450,0.78,-0.03,0.6,0
451,0.78,-0.02,0.61,0
452,0.77,-0.03,0.6,0
453,0.78,-0.03,0.61,0
454,0.78,-0.03,0.61,0
455,0.78,-0.03,0.6,0
456,0.78,-0.03,0.61,0
457,0.77,-0.03,0.6,0
458,0.78,-0.03,0.61,0
459,0.78,-0.04,0.61,0
460,0.77,-0.04,0.61,0
461,0.78,-0.04,0.61,0
462,0.78,-0.03,0.62,0
463,0.77,-0.04,0.61,0
464,0.78,-0.03,0.61,0
465,0.77,-0.03,0.61,0
466,0.78,-0.02,0.62,0
467,0.78,-0.03,0.62,0
468,0.77,-0.03,0.61,0
469,0.77,-0.03,0.61,0
470,0.77,-0.03,0.61,0
471,0.78,-0.03,0.61,0
472,0.78,-0.03,0.61,0
473,0.77,-0.04,0.61,0
474,0.77,-0.03,0.61,0
475,0.77,-0.04,0.6,0
476,0.77,-0.04,0.62,0
477,0.78,-0.03,0.62,0
478,0.78,-0.04,0.62,0
479,0.77,-0.04,0.63,0
480,0.77,-0.04,0.61,0
481,0.77,-0.03,0.61,0
482,0.77,-0.03,0.61,0
483,0.77,-0.03,0.61,0
484,0.77,-0.03,0.61,0
485,0.78,-0.04,0.62,0
486,0.77,-0.03,0.61,0
487,0.77,-0.04,0.61,0
488,0.78,-0.03,0.62,0
489,0.79,-0.03,0.61,0
490,0.75,0.0,0.6,0
491,0.84,-0.05,0.62,0
492,0.77,-0.04,0.61,0
493,0.78,-0.04,0.61,0
494,0.79,-0.03,0.61,0
495,0.78,-0.03,0.61,0
496,0.77,-0.04,0.6,0
497,0.78,-0.03,0.6,0
498,0.78,-0.03,0.61,0
499,0.77,-0.03,0.6,0
500,0.78,-0.03,0.61,0
501,0.78,-0.03,0.61,0
502,0.78,-0.03,0.61,0
503,0.78,-0.03,0.61,0
504,0.78,-0.02,0.61,0
505,0.78,-0.03,0.61,0
506,0.78,-0.03,0.6,0
507,0.78,-0.03,0.61,0
508,0.78,-0.02,0.6,0
509,0.78,-0.03,0.61,0
510,0.78,-0.03,0.6,0
511,0.78,-0.03,0.6,0
512,0.78,-0.03,0.61,0
513,0.78,-0.03,0.61,0
514,0.78,-0.03,0.61,0
515,0.78,-0.03,0.61,0
516,0.78,-0.03,0.6,0
517,0.78,-0.03,0.6,0
518,0.78,-0.03,0.6,0
519,0.78,-0.03,0.6,0
520,0.78,-0.03,0.6,0
521,0.78,-0.03,0.61,0
522,0.78,-0.03,0.61,0
523,0.78,-0.03,0.6,0
524,0.78,-0.03,0.61,0
525,0.78,-0.03,0.6,0
526,0.78,-0.03,0.6,0
527,0.78,-0.03,0.6,0
528,0.78,-0.02,0.61,0
529,0.78,-0.03,0.6,0
530,0.78,-0.04,0.61,0
531,0.78,-0.04,0.61,0
532,0.78,-0.03,0.6,0
533,0.79,-0.02,0.61,0
534,0.78,-0.03,0.6,0
535,0.78,-0.03,0.61,0
536,0.78,-0.03,0.61,0
537,0.79,-0.03,0.61,0
538,0.78,-0.03,0.61,0
539,0.78,-0.04,0.61,0
540,0.78,-0.03,0.6,0
541,0.78,-0.03,0.61,0
542,0.78,-0.04,0.6,0
543,0.78,-0.03,0.61,0
544,0.78,-0.03,0.61,0
545,0.78,-0.03,0.61,0
546,0.77,-0.03,0.61,0
547,0.78,-0.03,0.61,0
548,0.78,-0.03,0.61,0
549,0.78,-0.03,0.61,0
550,0.78,-0.04,0.6,0
551,0.78,-0.03,0.61,0
552,0.78,-0.02,0.61,0
553,0.78,-0.03,0.6,0
554,0.78,-0.03,0.61,0
555,0.78,-0.03,0.61,0
556,0.78,-0.03,0.61,0
557,0.78,-0.03,0.61,0
558,0.78,-0.03,0.6,0
559,0.79,-0.03,0.61,0
560,0.78,-0.03,0.6,0
561,0.78,-0.03,0.6,0
562,0.78,-0.03,0.61,0
563,0.78,-0.03,0.61,0
564,0.78,-0.03,0.61,0
565,0.78,-0.03,0.61,0
566,0.78,-0.03,0.6,0
567,0.78,-0.03,0.6,0
568,0.78,-0.04,0.61,0
569,0.77,-0.04,0.61,0
570,0.78,-0.03,0.61,0
571,0.79,-0.03,0.61,0
572,0.77,-0.03,0.61,0
573,0.77,-0.04,0.61,0
574,0.78,-0.03,0.6,0
575,0.78,-0.04,0.61,0
576,0.78,-0.04,0.61,0
577,0.78,-0.03,0.61,0
578,0.78,-0.04,0.61,0
579,0.78,-0.03,0.61,0
580,0.78,-0.04,0.6,0
581,0.78,-0.04,0.61,0
582,0.77,-0.03,0.61,0
583,0.77,-0.04,0.61,0
584,0.78,-0.02,0.61,0
585,0.77,-0.04,0.63,0
586,0.78,-0.05,0.61,0
587,0.76,-0.01,0.62,0
588,0.76,-0.04,0.64,0
589,0.77,-0.03,0.62,0
590,0.77,-0.03,0.61,0
591,0.76,-0.03,0.62,0
592,0.77,-0.03,0.62,0
593,0.76,-0.02,0.62,0
594,0.77,-0.03,0.63,0
595,0.77,-0.03,0.62,0
596,0.77,-0.03,0.62,0
597,0.76,-0.03,0.63,0
598,0.75,-0.03,0.64,0
599,0.76,-0.02,0.61,0
600,0.75,-0.01,0.66,0
601,0.77,-0.04,0.65,0
602,0.76,-0.04,0.63,0
603,0.78,0.0,0.65,0
604,0.77,-0.02,0.65,0
605,0.76,-0.02,0.58,0
606,0.77,-0.02,0.6,0
607,0.78,-0.02,0.62,0
608,0.78,-0.02,0.61,0
609,0.78,-0.03,0.6,0
610,0.78,-0.03,0.62,0
611,0.78,-0.02,0.61,0
612,0.78,-0.02,0.61,0
613,0.78,-0.02,0.61,0
614,0.78,-0.02,0.61,0
615,0.78,-0.02,0.61,0
616,0.78,-0.03,0.6,0
617,0.78,-0.03,0.6,0
618,0.77,-0.03,0.61,0
619,0.78,-0.03,0.61,0
620,0.78,-0.02,0.61,0
621,0.78,-0.02,0.62,0
622,0.77,-0.02,0.61,0
623,0.78,-0.02,0.61,0
624,0.77,-0.02,0.61,0
625,0.77,-0.02,0.61,1
626,0.78,-0.02,0.62,1
627,0.78,-0.03,0.61,1
628,0.77,-0.03,0.61,1
629,0.78,-0.02,0.61,1
630,0.77,-0.02,0.6,1
631,0.77,-0.03,0.61,1
632,0.78,-0.02,0.61,1
633,0.78,-0.02,0.62,1
634,0.78,-0.02,0.62,1
635,0.78,-0.02,0.61,1
636,0.77,-0.02,0.61,1
637,0.77,-0.02,0.61,1
638,0.77,-0.02,0.61,1
639,0.78,-0.02,0.61,1
640,0.78,-0.02,0.61,1
641,0.78,-0.03,0.61,1
642,0.78,-0.02,0.61,1
643,0.79,-0.02,0.61,1
644,0.78,-0.02,0.61,1
645,0.79,-0.02,0.61,1
646,0.78,-0.01,0.61,1
647,0.83,-0.04,0.64,1
648,0.79,-0.01,0.67,1
649,0.78,-0.03,0.74,1
650,0.81,-0.04,0.87,1
651,0.89,-0.12,1.24,1
652,1.03,-0.32,1.47,1
653,1.37,-0.39,1.53,1
654,1.45,-0.41,1.26,1
655,1.39,-0.39,0.87,1
656,1.05,-0.26,0.48,1
