sequence,accelx,accely,accelz,event
0,-0.25,0.06,0.97,0
1,-0.24,0.06,0.97,0
2,-0.25,0.07,0.97,0
3,-0.25,0.07,0.97,0
4,-0.25,0.06,0.97,0
5,-0.25,0.06,0.97,0
6,-0.24,0.06,0.96,0
7,-0.24,0.07,0.97,0
8,-0.25,0.06,0.97,0
9,-0.24,0.07,0.97,0
10,-0.24,0.07,0.97,0
11,-0.25,0.06,0.97,0
12,-0.25,0.06,0.97,0
13,-0.24,0.06,0.97,0
14,-0.24,0.07,0.96,0
15,-0.25,0.07,0.97,0
16,-0.25,0.07,0.97,0
17,-0.25,0.06,0.97,0
18,-0.25,0.07,0.97,0
19,-0.25,0.06,0.97,0
20,-0.25,0.06,0.97,0
21,-0.25,0.06,0.97,0
22,-0.25,0.06,0.96,0
23,-0.25,0.06,0.97,0
24,-0.24,0.06,0.97,0
25,-0.24,0.06,0.97,0
26,-0.24,0.06,0.97,0
27,-0.24,0.05,0.97,0
28,-0.25,0.06,0.97,0
29,-0.25,0.05,0.97,0
30,-0.24,0.05,0.97,0
31,-0.25,0.06,0.96,0
32,-0.25,0.06,0.97,0
33,-0.25,0.05,0.97,0
34,-0.24,0.05,0.97,0
35,-0.25,0.05,0.97,0
36,-0.26,0.05,0.97,0
37,-0.26,0.06,0.96,0
38,-0.26,0.06,0.96,0
39,-0.24,0.05,0.97,0
40,-0.26,0.05,0.97,0
41,-0.27,0.05,0.95,0
42,-0.26,0.07,0.95,0
43,-0.25,0.03,0.95,0
44,-0.26,0.04,0.96,0
45,-0.25,0.04,1.01,0
46,-0.23,0.04,1.03,0
47,-0.15,0.02,1.05,0
48,-0.27,0.03,0.93,0
49,-0.26,0.06,0.91,0
50,-0.22,0.03,0.9,0
51,-0.32,0.09,0.89,0
52,-0.27,0.0,0.99,0
53,-0.2,0.03,1.03,0
54,-0.18,0.02,1.03,0
55,-0.34,0.11,0.97,0
56,-0.25,0.04,0.96,0
57,-0.23,0.03,0.97,0
