sequence,accelx,accely,accelz,event
0,0.08,-0.02,0.98,0
1,0.08,-0.02,0.98,0
2,0.07,-0.02,0.99,0
3,0.08,-0.03,0.98,0
4,0.08,-0.02,0.99,0
5,0.08,-0.02,0.99,0
6,0.08,-0.03,0.99,0
7,0.08,-0.02,0.99,0
8,0.08,-0.02,1.0,0
9,0.08,-0.02,0.99,0
10,0.07,-0.02,0.98,0
11,0.07,-0.02,0.98,0
12,0.07,-0.02,0.98,0
13,0.07,-0.02,0.98,0
14,0.08,-0.02,0.99,0
15,0.08,-0.02,0.99,0
16,0.08,-0.02,0.99,0
17,0.08,-0.02,0.99,0
18,0.08,-0.02,0.99,0
19,0.07,-0.02,0.98,0
20,0.07,-0.02,0.99,0
21,0.08,-0.02,0.98,0
22,0.08,-0.01,0.99,0
23,0.07,-0.01,0.99,0
24,0.07,-0.02,0.99,0
25,0.07,-0.01,0.99,0
26,0.07,-0.01,0.99,0
27,0.07,-0.01,0.99,0
28,0.07,-0.01,0.99,0
29,0.06,-0.02,0.99,0
30,0.07,-0.02,0.98,0
31,0.07,-0.01,0.98,0
32,0.07,-0.01,0.99,0
33,0.07,-0.01,0.99,0
34,0.07,-0.01,0.99,0
35,0.07,-0.01,0.99,0
36,0.07,-0.01,0.99,0
37,0.07,-0.01,0.99,0
38,0.07,-0.01,0.99,0
39,0.07,-0.01,0.99,0
40,0.08,-0.01,0.99,0
41,0.07,-0.01,0.99,0
42,0.07,-0.01,0.99,0
43,0.07,-0.01,0.99,0
44,0.07,-0.01,0.99,0
45,0.07,-0.02,0.99,0
46,0.07,-0.02,0.99,0
47,0.08,-0.02,0.99,0
48,0.08,-0.02,0.98,0
49,0.08,-0.02,0.98,0
50,0.07,-0.02,0.98,0
51,0.07,-0.02,0.99,0
52,0.06,-0.02,0.98,0
53,0.07,-0.02,0.99,0
54,0.08,-0.02,0.99,0
55,0.07,-0.02,0.99,0
56,0.08,-0.02,0.99,0
57,0.07,-0.03,0.98,0
58,0.09,-0.02,1.0,0
59,0.07,-0.03,0.99,0
60,0.09,-0.03,0.99,0
61,0.05,-0.02,0.98,0
62,0.06,-0.04,0.98,0
63,0.05,-0.03,0.97,0
64,0.06,-0.04,0.98,0
65,0.05,-0.04,0.98,0
66,0.05,-0.04,0.99,0
67,0.08,-0.05,1.0,0
68,0.05,-0.05,1.0,0
69,0.03,-0.04,0.99,0
70,0.03,-0.05,1.0,0
71,0.04,-0.05,0.99,0
72,0.06,-0.06,1.0,0
73,0.08,-0.06,1.01,0
74,0.06,-0.06,1.02,0
75,0.15,-0.06,1.07,0
76,0.01,-0.02,1.01,0
77,0.08,-0.04,0.98,0
78,0.09,-0.03,0.97,0
79,0.06,-0.03,0.96,0
80,0.08,-0.05,0.97,0
81,0.09,-0.05,0.98,0
82,0.08,-0.04,0.99,0
83,0.09,-0.04,1.0,0
84,0.08,-0.04,1.0,0
85,0.09,-0.04,0.99,0
86,0.09,-0.04,0.99,0
87,0.09,-0.04,0.99,0
88,0.09,-0.04,0.99,0
89,0.09,-0.04,0.98,0
90,0.09,-0.03,0.98,0
91,0.09,-0.03,0.98,0
92,0.09,-0.04,0.99,0
93,0.09,-0.03,0.99,0
94,0.09,-0.04,0.99,0
95,0.09,-0.04,0.99,0
96,0.09,-0.04,0.99,0
97,0.09,-0.04,0.99,0
98,0.09,-0.04,0.99,0
99,0.09,-0.04,0.98,0
100,0.09,-0.04,0.99,1
101,0.09,-0.04,0.99,1
102,0.09,-0.04,0.98,1
103,0.09,-0.03,0.98,1
104,0.09,-0.04,0.99,1
105,0.09,-0.04,0.98,1
106,0.09,-0.03,0.98,1
107,0.09,-0.04,0.98,1
108,0.09,-0.04,0.99,1
109,0.09,-0.04,0.98,1
110,0.09,-0.04,0.98,1
111,0.09,-0.04,0.98,1
112,0.09,-0.04,0.98,1
113,0.09,-0.04,0.99,1
114,0.09,-0.04,0.99,1
115,0.13,-0.04,1.0,1
116,0.09,-0.04,0.98,1
117,0.1,-0.04,0.99,1
118,0.09,-0.04,0.98,1
119,0.09,-0.04,0.99,1
120,0.1,-0.04,1.0,1
121,0.09,-0.04,0.99,1
122,0.09,-0.04,0.99,1
123,0.09,-0.04,0.99,1
124,0.09,-0.04,0.99,1
125,0.09,-0.04,0.99,1
126,0.09,-0.04,0.98,1
127,0.09,-0.04,0.98,1
128,0.08,-0.04,0.98,1
129,0.05,-0.05,0.98,1
130,0.09,-0.06,0.98,1
131,0.09,-0.11,0.97,1
132,0.08,-0.17,0.94,1
133,0.09,-0.2,0.93,1
134,0.09,-0.22,0.96,1
135,0.1,-0.23,1.02,1
136,0.11,-0.25,1.1,1
137,0.13,-0.24,1.17,1
138,0.18,-0.22,1.22,1
139,0.24,-0.16,1.31,1
140,0.26,-0.1,1.37,1
141,0.22,-0.01,1.42,1
142,0.11,0.09,1.44,1
143,0.0,0.18,1.37,1
144,-0.08,0.22,1.24,1
145,-0.13,0.28,1.08,1
146,-0.08,0.38,0.94,1
147,-0.03,0.43,0.81,1
148,-0.02,0.46,0.69,1
149,0.03,0.48,0.62,1
150,0.08,0.48,0.52,1
151,0.14,0.49,0.48,1
152,0.18,0.46,0.45,1
153,0.25,0.38,0.43,1
154,0.37,0.31,0.43,1
155,0.39,0.3,0.38,1
156,0.46,0.22,0.46,1
157,0.51,0.11,0.41,1
158,0.57,0.14,0.48,1
159,0.59,0.11,0.48,1
160,0.59,0.04,0.61,1
161,0.57,0.0,0.66,1
162,0.49,-0.08,0.76,1
163,0.47,-0.09,0.94,1
164,0.4,-0.13,1.08,1
165,0.34,-0.14,1.22,1
166,0.21,-0.17,1.3,1
167,0.22,-0.07,1.4,1
168,0.17,-0.1,1.39,1
169,0.15,0.14,1.4,1
170,0.17,0.23,1.45,1
171,-0.09,0.26,1.31,1
172,-0.24,0.3,1.07,1
173,-0.2,0.28,0.89,1
174,-0.09,0.21,0.87,1
175,0.0,0.14,0.9,1
176,0.06,0.11,0.92,1
177,0.06,0.06,0.95,1
178,0.08,0.04,0.97,1
179,0.09,0.04,0.99,1
180,0.11,0.05,0.99,1
181,0.09,0.09,0.99,1
182,0.1,0.09,0.99,1
183,0.08,0.1,0.99,1
184,0.08,0.09,1.0,1
185,0.09,0.09,0.99,1
186,0.08,0.1,0.98,1
187,0.09,0.1,0.98,1
188,0.08,0.1,0.98,1
189,0.09,0.1,0.97,1
190,0.07,0.09,0.98,1
191,0.08,0.07,0.98,1
192,0.08,0.08,0.98,1
193,0.09,0.07,0.99,1
194,0.09,0.09,0.98,1
195,0.08,0.08,0.99,1
196,0.09,0.08,0.99,1
197,0.08,0.08,0.99,1
198,0.08,0.08,0.99,1
199,0.08,0.08,0.98,1
200,0.08,0.08,0.98,1
201,0.08,0.08,0.98,1
202,0.08,0.08,0.98,1
203,0.08,0.08,0.98,1
204,0.08,0.08,0.99,1
205,0.07,0.09,0.99,1
206,0.09,0.07,0.99,1
207,0.08,0.08,0.99,1
208,0.08,0.07,0.98,1
209,0.08,0.08,0.98,1
210,0.07,0.07,0.98,1
211,0.08,0.07,0.98,1
212,0.07,0.07,0.98,1
213,0.08,0.07,0.98,1
214,0.09,0.07,0.99,1
215,0.08,0.06,1.0,1
216,0.08,0.05,0.99,1
217,0.08,0.06,0.98,1
218,0.09,0.06,0.98,1
219,0.08,0.06,0.98,1
220,0.08,0.05,0.98,1
221,0.08,0.05,0.98,1
222,0.09,0.05,0.98,1
223,0.02,0.07,0.97,1
224,0.09,0.04,0.99,1
225,0.03,0.04,0.99,1
226,0.08,0.03,1.01,1
227,0.01,0.05,0.97,1
228,0.05,0.04,1.0,1
229,0.04,0.03,1.02,1
230,0.08,0.03,1.05,1
231,0.13,0.03,1.04,1
232,0.03,0.06,0.97,1
233,0.1,0.04,0.95,1
234,-0.01,0.07,0.91,1
235,0.13,0.02,0.99,1
236,0.08,0.0,1.02,1
237,0.08,0.02,1.04,1
238,0.09,0.04,1.06,1
239,0.0,0.08,1.0,1
240,0.02,0.08,0.98,1
241,0.08,0.02,0.99,1
242,0.09,0.03,0.98,1
243,0.08,0.05,0.97,1
244,0.09,0.05,0.97,1
245,0.09,0.03,0.99,1
246,0.02,0.05,0.98,1
247,0.09,0.04,0.99,1
248,0.09,0.04,0.98,1
249,0.09,0.04,0.99,1
250,0.09,0.03,1.0,0
251,0.09,0.03,0.99,0
252,0.09,0.04,0.98,0
253,0.08,0.05,0.98,0
254,0.08,0.05,0.98,0
255,0.08,0.05,0.99,0
256,0.09,0.05,0.99,0
257,0.09,0.04,0.99,0
258,0.09,0.04,0.99,0
259,0.09,0.04,0.99,0
260,0.09,0.04,0.99,0
261,0.09,0.05,0.99,0
262,0.09,0.05,0.98,0
263,0.09,0.04,0.98,0
264,0.09,0.04,0.98,0
265,0.09,0.04,0.98,0
266,0.09,0.05,0.98,0
267,0.09,0.05,0.98,0
268,0.09,0.05,0.99,0
269,0.09,0.05,0.99,0
270,0.09,0.04,0.99,0
271,0.09,0.04,0.98,0
272,0.09,0.04,0.98,0
273,0.09,0.04,0.98,0
274,0.09,0.04,0.98,0
275,0.09,0.04,0.98,0
276,0.09,0.04,0.97,0
277,0.08,0.04,0.97,0
278,0.07,0.04,0.97,0
279,0.07,0.04,0.97,0
280,0.06,0.05,0.97,0
281,0.06,0.05,0.98,0
282,0.04,0.05,1.0,0
283,0.03,0.04,1.01,0
284,0.01,0.04,1.01,0
285,0.01,0.04,1.0,0
286,-0.02,0.05,0.99,0
287,-0.02,0.04,0.98,0
288,-0.03,0.05,0.98,0
289,-0.04,0.04,1.0,0
290,-0.04,0.04,1.01,0
291,-0.04,0.04,1.02,0
292,-0.06,0.04,1.01,0
293,-0.06,0.04,1.0,0
294,-0.08,0.04,1.0,0
295,-0.08,0.04,0.99,0
296,-0.08,0.06,0.99,0
297,-0.09,0.07,0.99,0
298,-0.1,0.08,0.98,0
299,-0.11,0.08,0.98,0
300,-0.11,0.07,0.98,0
301,-0.11,0.07,0.98,0
302,-0.09,0.07,0.99,0
303,-0.08,0.07,0.99,0
304,-0.08,0.08,0.98,0
305,-0.09,0.08,0.98,0
306,-0.1,0.08,0.98,0
307,-0.1,0.08,0.98,0
308,-0.11,0.09,0.98,0
309,-0.1,0.09,0.98,0
310,-0.1,0.09,0.98,0
311,-0.11,0.09,0.98,0
312,-0.1,0.09,0.98,0
313,-0.1,0.09,0.99,0
314,-0.11,0.09,0.99,0
315,-0.11,0.09,0.99,0
316,-0.12,0.09,0.98,0
317,-0.11,0.09,0.98,0
318,-0.12,0.08,0.97,0
319,-0.1,0.09,0.98,0
320,-0.1,0.09,0.98,0
321,-0.1,0.09,0.99,0
322,-0.11,0.09,0.99,0
323,-0.12,0.09,0.99,0
324,-0.11,0.09,0.98,0
325,-0.11,0.09,0.98,0
326,-0.1,0.08,0.98,0
327,-0.11,0.09,0.98,0
328,-0.11,0.08,0.97,0
329,-0.11,0.08,0.97,0
330,-0.1,0.08,0.98,0
331,-0.11,0.09,0.98,0
332,-0.11,0.1,0.98,0
333,-0.11,0.09,0.98,0
334,-0.12,0.09,0.98,0
335,-0.11,0.09,0.98,0
336,-0.11,0.09,0.98,0
337,-0.11,0.09,0.99,0
338,-0.11,0.09,0.98,0
339,-0.11,0.09,0.98,0
340,-0.12,0.08,0.97,0
