sequence,accelx,accely,accelz,event
0,-0.29,0.04,0.94,0
1,-0.29,0.05,0.95,0
2,-0.3,0.05,0.96,0
3,-0.28,0.05,0.96,0
4,-0.28,0.04,0.96,0
5,-0.29,0.04,0.96,0
6,-0.28,0.04,0.96,0
7,-0.3,0.05,0.95,0
8,-0.3,0.06,0.96,0
9,-0.29,0.06,0.96,0
10,-0.29,0.06,0.96,0
11,-0.3,0.05,0.95,0
12,-0.29,0.04,0.93,0
13,-0.31,0.05,0.93,0
14,-0.32,0.05,0.94,0
15,-0.32,0.05,0.95,0
16,-0.32,0.05,0.96,0
17,-0.31,0.05,0.96,0
18,-0.3,0.04,0.96,0
19,-0.32,0.04,0.96,0
20,-0.33,0.04,0.95,0
21,-0.33,0.04,0.94,0
22,-0.34,0.04,0.94,0
23,-0.34,0.04,0.94,0
24,-0.34,0.04,0.95,0
25,-0.34,0.04,0.96,0
26,-0.34,0.04,0.95,0
27,-0.33,0.03,0.96,0
28,-0.33,0.03,0.95,0
29,-0.32,0.02,0.95,0
30,-0.32,0.03,0.94,0
31,-0.32,0.01,0.96,0
32,-0.31,0.02,0.96,0
33,-0.31,0.03,0.94,0
34,-0.31,0.03,0.96,0
35,-0.3,0.03,0.96,0
36,-0.29,0.03,0.96,0
37,-0.29,0.03,0.96,0
38,-0.3,0.03,0.96,0
39,-0.3,0.03,0.96,0
40,-0.28,0.02,0.96,0
41,-0.28,0.02,0.96,0
42,-0.29,0.02,0.96,0
43,-0.29,0.01,0.96,0
44,-0.28,0.01,0.96,0
45,-0.28,0.01,0.96,0
46,-0.27,0.01,0.96,0
47,-0.27,0.01,0.97,0
48,-0.27,0.01,0.97,0
49,-0.27,0.01,0.97,0
50,-0.27,0.01,0.96,0
51,-0.27,0.0,0.96,0
52,-0.27,0.01,0.96,0
53,-0.27,0.0,0.96,0
54,-0.27,0.0,0.96,0
55,-0.27,0.0,0.97,0
56,-0.27,0.0,0.97,0
57,-0.27,0.0,0.97,0
58,-0.26,0.0,0.97,0
59,-0.27,0.0,0.95,0
60,-0.27,-0.01,0.97,0
61,-0.27,0.0,0.96,0
62,-0.27,0.0,0.96,0
63,-0.28,0.0,0.95,0
64,-0.26,-0.01,0.97,0
65,-0.31,0.01,0.96,0
66,-0.26,-0.02,0.98,0
67,-0.27,0.0,0.96,0
68,-0.28,0.0,0.97,0
69,-0.27,-0.01,0.97,0
70,-0.26,0.0,0.98,0
71,-0.3,0.01,0.94,0
72,-0.28,0.0,0.92,0
73,-0.3,0.0,0.92,0
74,-0.28,-0.02,0.94,0
75,-0.27,-0.01,0.98,0
76,-0.26,0.0,1.01,0
77,-0.29,0.02,0.99,0
78,-0.27,0.01,0.97,0
79,-0.27,0.0,0.96,0
80,-0.26,-0.01,0.96,0
81,-0.25,-0.01,0.96,0
82,-0.27,0.0,0.96,0
83,-0.25,0.0,0.96,0
84,-0.25,0.0,0.97,0
85,-0.24,0.0,0.97,0
86,-0.25,0.0,0.98,0
87,-0.23,0.0,0.98,0
88,-0.23,0.0,0.97,0
89,-0.24,0.0,0.97,0
90,-0.24,0.0,0.97,0
91,-0.25,0.0,0.97,0
92,-0.24,0.0,0.97,0
93,-0.24,0.0,0.97,0
94,-0.25,0.0,0.97,0
95,-0.24,0.0,0.97,0
96,-0.24,0.0,0.97,0
97,-0.25,0.0,0.97,0
98,-0.24,0.0,0.97,0
99,-0.23,0.0,0.97,0
100,-0.25,0.0,0.97,2
101,-0.25,0.0,0.98,2
102,-0.23,0.0,0.97,2
103,-0.23,0.0,0.96,2
104,-0.24,0.0,0.97,2
105,-0.24,0.0,0.97,2
106,-0.24,-0.01,0.97,2
