sequence,accelx,accely,accelz,event
0,-0.13,-0.05,0.99,0
1,-0.13,-0.05,0.98,0
2,-0.13,-0.05,0.98,0
3,-0.13,-0.05,0.98,0
4,-0.13,-0.05,0.98,0
5,-0.13,-0.05,0.98,0
6,-0.13,-0.05,0.98,0
7,-0.13,-0.05,0.98,0
8,-0.13,-0.05,0.98,0
9,-0.13,-0.05,0.98,0
10,-0.13,-0.05,0.99,0
11,-0.13,-0.05,0.98,0
12,-0.13,-0.05,0.98,0
13,-0.13,-0.05,0.98,0
14,-0.13,-0.04,0.98,0
15,-0.13,-0.05,0.98,0
16,-0.13,-0.05,0.98,0
17,-0.13,-0.05,0.98,0
18,-0.13,-0.04,0.98,0
19,-0.14,-0.04,0.98,0
20,-0.13,-0.05,0.99,0
21,-0.13,-0.05,0.99,0
22,-0.13,-0.05,0.98,0
23,-0.13,-0.05,0.98,0
24,-0.13,-0.05,0.98,0
25,-0.13,-0.05,0.98,0
26,-0.13,-0.05,0.98,0
27,-0.13,-0.05,0.98,0
28,-0.13,-0.05,0.98,0
29,-0.13,-0.05,0.99,0
30,-0.13,-0.05,0.99,0
31,-0.12,-0.05,0.99,0
32,-0.11,-0.04,1.0,0
33,-0.13,-0.03,0.99,0
34,-0.13,-0.05,0.98,0
35,-0.14,-0.05,0.96,0
36,-0.15,-0.05,0.97,0
37,-0.15,-0.05,0.98,0
38,-0.11,-0.06,1.0,0
39,-0.13,-0.03,1.01,0
40,-0.11,-0.04,1.02,0
41,-0.15,-0.02,0.99,0
42,-0.16,-0.03,0.97,0
43,-0.15,-0.02,0.96,0
44,-0.12,-0.04,0.96,0
45,-0.15,-0.06,0.97,0
46,-0.14,-0.06,1.01,0
47,-0.14,-0.05,1.01,0
48,-0.13,-0.04,1.01,0
49,-0.14,-0.04,1.0,0
50,-0.12,-0.03,0.99,2
51,-0.14,-0.08,0.97,2
52,-0.11,-0.05,0.98,2
53,-0.12,-0.04,0.98,2
54,-0.12,-0.04,0.98,2
55,-0.12,-0.04,0.99,2
56,-0.12,-0.04,0.99,2
57,-0.12,-0.04,0.99,2
58,-0.11,-0.04,0.99,2
59,-0.11,-0.04,0.98,2
60,-0.11,-0.04,0.98,2
61,-0.1,-0.04,0.98,2
62,-0.11,-0.03,0.99,2
63,-0.11,-0.03,0.98,2
64,-0.1,-0.03,0.98,2
65,-0.11,-0.03,0.98,2
66,-0.11,-0.04,0.98,2
67,-0.1,-0.05,1.01,2
68,-0.1,-0.03,1.05,2
69,-0.01,-0.02,0.99,2
70,-0.08,-0.02,1.1,2
71,-0.04,0.0,1.07,2
72,-0.06,0.01,1.13,2
73,-0.23,0.09,1.17,2
74,-0.15,0.12,1.22,2
75,-0.22,0.18,1.24,2
76,-0.25,0.22,1.22,2
77,-0.23,0.23,1.15,2
78,-0.21,0.25,1.1,2
79,-0.22,0.26,1.07,2
80,-0.19,0.32,1.0,2
81,-0.21,0.3,0.94,2
82,-0.15,0.25,0.82,2
83,-0.14,0.24,0.76,2
84,-0.04,0.22,0.71,2
85,0.0,0.21,0.71,2
86,0.14,0.23,0.68,2
87,0.1,0.17,0.67,2
88,0.21,0.06,0.61,2
89,0.2,-0.01,0.53,2
90,0.11,-0.07,0.55,2
91,0.01,-0.09,0.58,2
92,-0.08,-0.06,0.7,2
93,-0.31,-0.04,0.77,2
94,-0.42,0.01,0.84,2
95,-0.59,-0.1,0.95,2
96,-0.78,-0.01,0.88,2
97,-0.96,-0.08,0.95,2
98,-1.08,0.05,0.8,2
99,-1.15,0.04,0.77,2
100,-0.99,0.24,0.76,2
101,-0.95,0.11,0.81,2
102,-1.22,0.2,0.92,2
103,-1.03,0.2,1.14,2
104,-1.11,0.13,1.38,2
105,-1.01,0.05,1.48,2
106,-1.0,-0.06,1.44,2
107,-1.01,-0.07,1.24,2
108,-0.93,-0.05,1.1,2
109,-0.67,0.07,0.92,2
110,-0.65,0.1,0.7,2
111,-0.38,0.19,0.52,2
112,-0.24,0.22,0.37,2
113,-0.15,0.24,0.28,2
114,-0.17,0.28,0.21,2
115,-0.09,0.37,0.22,2
116,-0.08,0.41,0.17,2
117,-0.19,0.47,0.11,2
118,-0.21,0.49,0.08,2
119,-0.38,0.48,0.09,2
120,-0.5,0.45,0.21,2
121,-0.53,0.28,0.46,2
122,-0.74,0.22,0.67,2
123,-0.6,-0.01,1.01,2
124,-0.84,-0.04,1.21,2
125,-0.58,-0.19,1.42,2
126,-0.72,-0.24,1.49,2
127,-0.5,-0.31,1.43,2
128,-0.5,-0.28,1.25,2
129,-0.47,-0.23,1.06,2
130,-0.47,-0.14,0.96,2
131,-0.45,-0.08,0.87,2
132,-0.42,-0.06,0.71,2
133,-0.58,-0.04,0.84,2
134,-0.64,0.03,0.84,2
135,-0.62,-0.01,0.8,2
136,-0.52,0.0,0.83,2
137,-0.55,-0.01,0.85,2
138,-0.57,0.0,0.83,2
139,-0.54,-0.01,0.82,2
140,-0.55,-0.02,0.84,2
141,-0.64,-0.03,0.8,2
142,-0.54,-0.02,0.79,2
143,-0.57,-0.02,0.82,2
144,-0.57,-0.01,0.81,2
145,-0.55,-0.01,0.8,2
146,-0.57,-0.01,0.78,2
147,-0.55,-0.03,0.79,2
148,-0.64,0.0,0.78,2
149,-0.53,-0.01,0.81,2
150,-0.6,-0.04,0.82,2
151,-0.6,-0.03,0.8,2
152,-0.55,-0.04,0.84,2
153,-0.54,-0.03,0.83,2
154,-0.58,0.01,0.76,2
155,-0.55,0.0,0.75,2
156,-0.56,-0.02,0.74,2
157,-0.57,-0.07,0.8,2
158,-0.58,-0.04,0.8,2
159,-0.64,-0.01,0.83,2
160,-0.62,-0.02,0.86,2
161,-0.58,-0.01,0.86,2
162,-0.58,-0.02,0.79,2
163,-0.56,-0.06,0.75,2
164,-0.56,-0.02,0.8,2
165,-0.54,-0.02,0.79,2
166,-0.56,-0.04,0.81,2
167,-0.57,-0.04,0.81,2
168,-0.57,-0.02,0.8,2
169,-0.57,-0.02,0.81,2
170,-0.57,-0.02,0.81,2
171,-0.57,-0.02,0.8,2
172,-0.57,-0.02,0.8,2
173,-0.57,-0.02,0.81,2
174,-0.57,-0.02,0.79,2
175,-0.58,-0.02,0.8,0
176,-0.57,-0.02,0.8,0
177,-0.58,-0.02,0.79,0
178,-0.58,-0.02,0.79,0
179,-0.58,-0.02,0.79,0
180,-0.59,-0.02,0.8,0
181,-0.58,-0.02,0.8,0
182,-0.58,-0.02,0.8,0
183,-0.58,-0.02,0.78,0
184,-0.58,-0.02,0.78,0
185,-0.58,-0.02,0.79,0
186,-0.58,-0.03,0.8,0
187,-0.58,-0.02,0.8,0
188,-0.58,-0.02,0.79,0
