sequence,accelx,accely,accelz,event
0,0.17,-0.01,0.98,0
1,0.17,-0.01,0.98,0
2,0.16,-0.01,0.98,0
3,0.17,-0.01,0.98,0
4,0.17,-0.01,0.97,0
5,0.16,-0.01,0.98,0
6,0.16,-0.01,0.98,0
7,0.17,-0.01,0.99,0
8,0.17,-0.01,0.98,0
9,0.16,-0.01,0.98,0
10,0.17,-0.01,0.98,0
11,0.17,-0.01,0.98,0
12,0.17,-0.01,0.98,0
13,0.16,-0.01,0.98,0
14,0.17,-0.01,0.98,0
15,0.17,-0.01,0.98,0
16,0.17,-0.01,0.98,0
17,0.17,-0.01,0.98,0
18,0.17,-0.01,0.98,0
19,0.17,-0.01,0.98,0
20,0.17,-0.01,0.98,0
21,0.17,-0.01,0.98,0
22,0.17,-0.01,0.98,0
23,0.17,-0.01,0.97,0
24,0.17,-0.01,0.98,0
25,0.17,-0.02,0.98,0
26,0.17,-0.01,0.98,0
27,0.17,-0.01,0.98,0
28,0.17,-0.01,0.98,0
29,0.17,-0.01,0.98,0
30,0.17,-0.01,0.98,0
31,0.17,-0.01,0.98,0
32,0.17,-0.02,0.98,0
33,0.17,-0.01,0.98,0
34,0.17,-0.01,0.98,0
35,0.17,-0.02,0.99,0
36,0.17,-0.02,0.98,0
37,0.17,-0.02,0.98,0
38,0.17,-0.02,0.98,0
39,0.17,-0.01,0.98,0
40,0.16,-0.01,0.98,0
41,0.17,-0.02,0.98,0
42,0.17,-0.02,0.98,0
43,0.18,-0.01,0.98,0
44,0.17,-0.02,0.98,0
45,0.17,-0.02,0.98,0
46,0.17,-0.02,0.98,0
47,0.18,-0.02,0.98,0
48,0.15,-0.03,0.97,0
49,0.16,-0.02,0.98,0
50,0.18,-0.02,0.98,0
51,0.16,-0.03,0.98,0
52,0.17,-0.03,0.98,0
53,0.17,-0.03,0.98,0
54,0.19,-0.04,1.0,0
55,0.17,-0.03,0.99,0
56,0.17,-0.02,0.97,0
57,0.16,-0.03,0.97,0
58,0.18,-0.02,0.97,0
59,0.17,-0.02,0.96,0
60,0.2,-0.04,0.99,0
61,0.17,-0.05,0.99,0
62,0.2,-0.05,1.0,0
63,0.15,-0.02,0.97,0
64,0.18,-0.03,0.98,0
65,0.19,-0.04,0.99,0
66,0.16,-0.03,0.99,0
67,0.2,-0.05,1.05,0
68,0.22,-0.1,1.06,0
69,0.22,-0.04,0.97,0
70,0.18,-0.04,0.92,0
71,0.2,-0.03,0.91,0
72,0.19,-0.03,0.93,0
73,0.19,-0.04,0.97,0
74,0.2,-0.04,0.98,0
75,0.21,-0.03,1.0,2
76,0.21,-0.02,1.0,2
77,0.21,-0.02,0.99,2
78,0.21,-0.03,0.99,2
79,0.21,-0.03,0.98,2
80,0.21,-0.03,0.97,2
81,0.21,-0.03,0.96,2
82,0.21,-0.04,0.97,2
83,0.21,-0.04,0.97,2
84,0.21,-0.04,0.98,2
85,0.21,-0.04,0.98,2
86,0.21,-0.03,0.98,2
87,0.21,-0.02,0.98,2
88,0.21,-0.02,0.97,2
89,0.21,-0.03,0.97,2
90,0.21,-0.03,0.97,2
91,0.21,-0.03,0.97,2
92,0.21,-0.03,0.97,2
93,0.21,-0.03,0.97,2
94,0.21,-0.03,0.98,2
