sequence,accelx,accely,accelz,event
0,-0.17,0.0,0.97,0
1,-0.17,0.0,0.97,0
2,-0.18,0.0,0.98,0
3,-0.17,0.01,0.98,0
4,-0.17,0.01,0.98,0
5,-0.17,0.0,0.98,0
6,-0.18,0.0,0.98,0
7,-0.18,0.0,0.98,0
8,-0.17,0.0,0.98,0
9,-0.18,0.0,0.98,0
10,-0.19,0.0,0.97,0
11,-0.18,0.0,0.97,0
12,-0.18,0.0,0.97,0
13,-0.18,0.0,0.98,0
14,-0.18,0.0,0.99,0
15,-0.18,0.01,0.98,0
16,-0.18,0.0,0.98,0
17,-0.18,0.0,0.98,0
18,-0.18,0.0,0.97,0
19,-0.18,0.0,0.97,0
20,-0.18,0.0,0.98,0
21,-0.18,0.0,0.98,0
22,-0.18,0.0,0.98,0
23,-0.19,0.0,0.98,0
24,-0.18,0.0,0.98,0
25,-0.18,0.0,0.98,0
26,-0.18,0.0,0.97,0
27,-0.18,0.0,0.98,0
28,-0.18,0.0,0.98,0
29,-0.17,0.0,0.98,0
30,-0.17,0.0,0.98,0
31,-0.17,0.0,0.98,0
32,-0.18,0.0,0.97,0
33,-0.18,0.0,0.98,0
34,-0.17,0.0,0.98,0
35,-0.18,0.0,0.97,0
36,-0.17,0.0,0.98,0
37,-0.16,0.0,0.98,0
38,-0.18,0.0,0.97,0
39,-0.18,0.0,0.97,0
40,-0.2,-0.01,0.97,0
41,-0.16,-0.01,0.98,0
42,-0.15,-0.01,0.99,0
43,-0.19,0.0,0.98,0
44,-0.22,-0.01,0.97,0
45,-0.2,-0.01,0.97,0
46,-0.2,-0.02,0.96,0
47,-0.2,-0.02,0.97,0
48,-0.22,0.0,0.98,0
49,-0.18,0.0,1.02,0
50,-0.17,-0.01,1.03,0
51,-0.17,-0.03,1.01,0
52,-0.26,-0.01,0.92,0
53,-0.2,-0.02,0.94,0
54,-0.21,0.0,0.93,0
55,-0.18,-0.01,0.98,0
56,-0.25,-0.01,1.0,0
57,-0.2,-0.04,0.99,0
58,-0.21,-0.02,1.0,0
59,-0.15,-0.04,1.04,0
60,-0.22,0.0,0.99,0
61,-0.18,-0.01,0.98,0
62,-0.18,-0.03,0.97,0
63,-0.17,-0.05,0.95,0
64,-0.19,-0.02,0.95,0
65,-0.16,-0.02,0.97,0
66,-0.15,-0.01,0.98,0
67,-0.16,-0.01,0.98,0
68,-0.16,-0.01,1.0,0
69,-0.16,-0.01,1.0,0
70,-0.16,-0.02,0.99,0
71,-0.15,-0.02,0.98,0
72,-0.16,-0.02,0.97,0
73,-0.15,-0.02,0.97,0
74,-0.16,-0.02,0.98,0
75,-0.16,-0.01,0.98,2
76,-0.15,-0.01,0.98,2
77,-0.15,-0.01,0.97,2
78,-0.16,-0.01,0.98,2
79,-0.16,-0.02,0.98,2
80,-0.15,-0.01,0.98,2
81,-0.15,-0.01,0.98,2
82,-0.15,-0.01,0.98,2
83,-0.15,-0.01,0.98,2
84,-0.15,-0.01,0.98,2
85,-0.15,-0.01,0.98,2
86,-0.15,-0.01,0.98,2
87,-0.15,-0.01,0.98,2
