sequence,accelx,accely,accelz,event
0,0.05,-0.01,0.99,0
1,0.05,-0.01,0.99,0
2,0.05,-0.01,0.99,0
3,0.05,-0.01,0.99,0
4,0.05,-0.01,0.99,0
5,0.05,-0.01,0.99,0
6,0.05,-0.01,0.99,0
7,0.05,-0.01,0.99,0
8,0.05,-0.01,0.99,0
9,0.05,-0.01,0.99,0
10,0.05,-0.01,1.0,0
11,0.05,-0.01,0.99,0
12,0.05,-0.02,0.99,0
13,0.05,-0.02,0.99,0
14,0.05,-0.01,0.99,0
15,0.05,-0.01,0.99,0
16,0.05,-0.01,0.99,0
17,0.04,-0.01,0.99,0
18,0.04,-0.02,0.99,0
19,0.04,-0.01,0.99,0
20,0.05,-0.01,0.99,0
21,0.04,-0.02,1.0,0
22,0.04,-0.01,1.0,0
23,0.04,-0.01,0.99,0
24,0.04,-0.02,0.99,0
25,0.04,-0.02,0.99,0
26,0.04,-0.02,0.99,0
27,0.04,-0.02,0.99,0
28,0.04,-0.01,0.99,0
29,0.04,-0.02,0.99,0
30,0.04,-0.01,0.99,0
31,0.04,-0.01,0.99,0
32,0.04,-0.01,0.99,0
33,0.04,-0.01,0.99,0
34,0.04,-0.01,0.99,0
35,0.03,-0.01,0.99,0
36,0.03,-0.01,0.99,0
37,0.03,-0.02,0.99,0
38,0.04,-0.01,0.99,0
39,0.03,-0.01,0.98,0
40,0.04,-0.01,0.98,0
41,0.04,-0.01,0.99,0
42,0.04,-0.01,0.99,0
43,0.03,-0.02,1.0,0
44,0.04,-0.01,0.99,0
45,0.04,-0.02,1.0,0
46,0.04,-0.02,0.99,0
47,0.03,-0.01,0.98,0
48,0.04,-0.01,0.98,0
49,0.04,-0.01,0.99,0
50,0.03,-0.01,0.98,0
51,0.03,-0.01,0.99,0
52,0.04,-0.01,1.0,0
53,0.05,-0.01,1.0,0
54,0.04,-0.01,1.0,0
55,0.02,-0.01,0.98,0
56,0.03,-0.01,0.99,0
57,0.03,-0.02,0.99,0
58,0.02,-0.01,0.99,0
59,0.03,-0.02,0.99,0
60,0.04,-0.02,0.99,0
61,0.02,-0.03,0.99,0
62,0.02,0.0,0.98,0
63,0.03,-0.02,0.99,0
64,0.04,-0.02,0.99,0
65,0.04,-0.02,0.99,0
66,0.04,-0.02,0.99,0
67,0.03,-0.01,0.99,0
68,0.04,-0.02,0.99,0
69,0.04,-0.02,0.99,0
70,0.04,-0.02,0.99,0
71,0.04,-0.02,0.99,0
72,0.04,-0.02,0.99,0
73,0.04,-0.02,0.99,0
74,0.04,-0.02,0.99,0
75,0.04,-0.02,0.99,0
76,0.02,-0.01,0.98,0
77,0.02,-0.02,0.98,0
78,-0.02,-0.02,0.98,0
79,0.07,-0.02,1.01,0
80,0.03,-0.01,1.0,0
81,-0.01,0.0,1.02,0
82,0.01,-0.01,1.02,0
83,0.02,-0.02,0.99,0
84,0.01,-0.01,0.98,0
85,0.03,-0.02,0.98,0
86,0.03,-0.02,0.99,0
87,0.04,-0.02,0.99,0
88,0.02,-0.01,0.98,0
89,0.02,-0.01,0.98,0
90,0.04,-0.01,0.99,0
91,0.02,0.0,0.98,0
92,0.06,-0.01,0.99,0
93,0.07,-0.01,1.0,0
94,0.06,-0.01,0.99,0
95,0.05,-0.01,0.99,0
96,0.05,-0.01,1.0,0
97,0.06,-0.01,0.99,0
98,0.05,-0.01,0.99,0
99,0.06,-0.01,0.99,0
100,0.06,-0.01,0.99,1
101,0.06,-0.01,0.99,1
102,0.06,-0.01,0.99,1
103,0.06,-0.01,0.99,1
104,0.06,-0.01,0.99,1
105,0.06,-0.01,0.99,1
106,0.06,-0.01,0.99,1
107,0.06,-0.01,0.99,1
108,0.06,-0.01,1.0,1
109,0.06,-0.01,0.99,1
110,0.05,-0.01,0.99,1
111,0.05,-0.01,0.99,1
112,0.06,-0.01,0.98,1
113,0.06,-0.01,0.99,1
114,0.06,-0.01,0.99,1
115,0.06,0.0,0.99,1
116,0.05,-0.01,0.99,1
117,0.05,-0.01,0.99,1
118,0.04,-0.01,0.98,1
119,0.03,-0.01,0.98,1
120,0.03,-0.02,0.98,1
