sequence,accelx,accely,accelz,event
0,-10,10,990,0
1,-10,10,990,0
2,0,10,990,0
3,0,10,990,0
4,0,10,1000,0
5,0,10,1000,0
6,0,10,990,0
7,0,20,990,0
8,0,10,990,0
9,0,10,990,0
10,0,10,990,0
11,0,20,990,0
12,0,20,990,0
13,0,10,990,0
14,0,10,990,0
15,0,10,990,0
16,0,10,990,0
17,-10,20,990,0
18,0,10,990,0
19,0,20,990,0
20,0,20,1000,0
21,0,10,1000,0
22,0,10,990,0
23,0,10,990,0
24,0,10,990,0
25,0,20,990,0
26,0,20,990,0
27,10,20,1000,0
28,-10,20,990,0
29,10,10,980,0
30,-30,20,970,0
31,0,10,990,0
32,-60,40,980,0
33,10,10,990,0
34,-50,10,980,0
35,0,0,1000,0
36,-10,10,990,0
37,-20,20,1010,0
38,10,-10,1060,0
39,10,30,1080,0
40,-50,20,1000,0
41,10,0,940,0
42,-40,50,870,0
43,20,0,930,0
44,10,-10,990,0
45,0,0,1070,0
46,60,0,1100,0
47,0,20,1060,0
48,10,20,1000,0
49,0,10,970,0
50,20,0,970,2
51,-30,60,940,2
52,10,20,970,2
53,20,10,980,2
54,30,10,990,2
55,30,0,1000,2
56,30,0,1010,2
57,40,0,1010,2
58,30,10,1000,2
59,30,10,990,2
60,30,10,990,2
61,30,10,990,2
62,30,10,980,2
63,20,10,980,2
64,30,10,990,2
65,20,10,990,2
66,30,10,990,2
67,30,10,990,2
68,30,10,990,2
69,20,10,990,2
70,20,10,990,2
71,30,0,1010,2
72,30,10,1030,2
73,30,20,1010,2
74,20,30,1010,2
75,40,20,1050,2
76,40,40,1100,2
77,50,120,1230,2
78,130,180,1400,2
79,-40,190,1350,2
80,-40,220,1300,2
81,-70,210,1190,2
82,-80,210,1120,2
83,-140,220,1090,2
84,-120,220,1090,2
85,-110,210,1050,2
86,-40,150,1000,2
87,20,140,870,2
88,60,120,760,2
89,210,130,690,2
90,260,190,600,2
91,380,200,550,2
92,360,190,470,2
93,360,140,390,2
94,340,90,390,2
95,210,-10,410,2
96,220,-30,470,2
97,60,-130,500,2
98,-80,-170,700,2
99,-250,-370,910,2
100,-510,-450,1100,2
101,-670,-510,1230,2
102,-870,-500,1090,2
103,-1260,-400,1190,2
104,-820,-360,1260,2
105,-1190,-250,1000,2
106,-760,-110,990,2
107,-850,-110,960,2
108,-790,-220,1130,2
109,-800,-350,1350,2
110,-950,-480,1460,2
111,-960,-510,1470,2
112,-930,-460,1380,2
113,-810,-330,1200,2
114,-620,-70,950,2
115,-480,130,700,2
116,-260,250,490,2
117,-200,290,400,2
118,-140,360,210,2
119,-60,460,230,2
120,-140,500,70,2
121,-50,540,0,2
122,-60,540,-130,2
123,-140,520,-250,2
124,-170,380,-230,2
125,-270,440,-170,2
126,-310,300,70,2
127,-470,300,100,2
128,-670,170,430,2
129,-730,20,710,2
130,-1080,-150,1400,2
131,-810,-260,1740,2
132,-1010,-230,1680,2
133,-720,-320,1600,2
134,-610,-250,1490,2
135,-500,-220,1250,2
136,-520,-130,1000,2
137,-530,-60,770,2
138,-600,-20,690,2
139,-600,-10,720,2
140,-620,20,740,2
141,-640,30,770,2
142,-600,10,810,2
143,-620,10,790,2
144,-630,20,760,2
145,-620,20,760,2
146,-640,20,750,2
147,-580,10,750,2
148,-600,0,750,2
149,-620,0,770,2
150,-640,0,800,2
151,-610,10,810,2
152,-600,0,820,2
153,-600,10,790,2
154,-600,0,780,2
155,-630,20,780,2
156,-590,10,800,2
157,-600,20,750,2
158,-620,0,770,2
159,-560,-10,770,2
160,-630,-10,770,2
161,-590,50,740,2
162,-580,0,770,2
163,-570,10,770,2
164,-530,-40,890,2
165,-590,20,810,2
166,-610,40,730,2
167,-590,30,740,2
168,-640,30,710,2
169,-550,-10,840,2
170,-560,-30,870,2
171,-640,-20,890,2
172,-530,-40,740,2
173,-640,-10,770,2
174,-640,20,780,2
175,-610,90,730,0
176,-560,50,740,0
177,-570,20,760,0
178,-580,0,790,0
179,-590,-10,810,0
180,-600,0,820,0
181,-600,20,800,0
182,-590,30,790,0
183,-610,20,780,0
184,-610,20,760,0
185,-600,30,760,0
186,-600,20,760,0
187,-600,20,770,0
188,-600,10,780,0
189,-600,30,770,0
190,-630,20,770,0
191,-610,0,770,0
192,-580,-40,770,0
193,-560,-110,770,0
194,-540,-190,790,0
195,-520,-190,750,0
196,-520,-180,730,0
197,-530,-120,700,0
198,-520,-70,710,0
199,-590,0,740,0
200,-550,70,780,0
201,-740,40,730,0
202,-740,70,780,0
203,-660,70,840,0
204,-590,60,910,0
205,-520,0,950,0
206,-490,-60,970,0
207,-470,-170,860,0
208,-480,-150,850,0
209,-510,-140,850,0
210,-520,-130,810,0
211,-550,-150,810,0
212,-580,-150,780,0
213,-560,-130,820,0
214,-530,-140,860,0
215,-510,-140,880,0
216,-510,-160,880,0
217,-510,-170,850,0
218,-520,-180,850,0
219,-520,-150,840,0
220,-520,-140,860,0
221,-520,-150,850,0
222,-520,-160,830,0
223,-520,-150,820,0
224,-530,-120,840,0
225,-540,-130,860,0
226,-520,-160,840,0
227,-520,-160,840,0
228,-520,-120,820,0
229,-540,-90,840,0
230,-560,-120,850,0
231,-530,-140,830,0
232,-530,-140,850,0
233,-530,-110,840,0
234,-550,-120,860,0
235,-570,-170,860,0
236,-510,-290,840,0
237,-420,-270,810,0
238,-470,-230,870,0
