sequence,accelx,accely,accelz,event
0,-250,60,970,0
1,-240,60,970,0
2,-250,70,970,0
3,-250,70,970,0
4,-250,60,970,0
5,-250,60,970,0
6,-240,60,960,0
7,-240,70,970,0
8,-250,60,970,0
9,-240,70,970,0
10,-240,70,970,0
11,-250,60,970,0
12,-250,60,970,0
13,-240,60,970,0
14,-240,70,960,0
15,-250,70,970,0
16,-250,70,970,0
17,-250,60,970,0
18,-250,70,970,0
19,-250,60,970,0
20,-250,60,970,0
21,-250,60,970,0
22,-250,60,960,0
23,-250,60,970,0
24,-240,60,970,0
25,-240,60,970,0
26,-240,60,970,0
27,-240,50,970,0
28,-250,60,970,0
29,-250,50,970,0
30,-240,50,970,0
31,-250,60,960,0
32,-250,60,970,0
33,-250,50,970,0
34,-240,50,970,0
35,-250,50,970,0
36,-260,50,970,0
37,-260,60,960,0
38,-260,60,960,0
39,-240,50,970,0
40,-260,50,970,0
41,-270,50,950,0
42,-260,70,950,0
43,-250,30,950,0
44,-260,40,960,0
45,-250,40,1010,0
46,-230,40,1030,0
47,-150,20,1050,0
48,-270,30,930,0
49,-260,60,910,0
50,-220,30,900,0
51,-320,90,890,0
52,-270,0,990,0
53,-200,30,1030,0
54,-180,20,1030,0
55,-340,110,970,0
56,-250,40,960,0
57,-230,30,970,0
58,-260,0,930,0
59,-230,30,960,0
60,-220,40,970,0
61,-220,40,970,0
62,-230,40,970,0
63,-220,40,980,0
64,-220,40,980,0
65,-220,40,970,0
66,-220,40,970,0
67,-220,40,970,0
68,-220,40,970,0
69,-230,40,970,0
70,-220,40,970,0
71,-220,50,970,0
72,-220,50,970,0
73,-220,50,970,0
74,-230,50,970,0
75,-220,40,970,2
76,-230,50,970,2
77,-220,40,970,2
78,-220,50,970,2
79,-220,40,970,2
80,-230,40,980,2
81,-230,40,970,2
82,-220,50,970,2
83,-230,50,970,2
84,-220,50,970,2
85,-220,40,970,2
86,-230,50,970,2
87,-220,40,970,2
88,-230,50,970,2
89,-230,40,970,2
90,-220,50,970,2
91,-220,50,970,2
92,-230,50,970,2
93,-230,40,970,2
94,-240,40,970,2
95,-230,50,980,2
96,-210,50,1020,2
97,-140,50,1000,2
98,-200,60,1030,2
99,-100,100,1080,2
100,-160,130,1170,2
101,-230,200,1210,2
102,-240,270,1250,2
103,-280,310,1280,2
104,-360,330,1190,2
105,-420,310,1080,2
106,-460,370,1010,2
107,-520,310,920,2
108,-520,370,920,2
109,-440,360,820,2
110,-410,370,760,2
111,-300,340,710,2
112,-240,320,650,2
113,-220,260,600,2
114,0,230,580,2
115,60,120,550,2
116,190,10,500,2
117,220,-10,480,2
118,90,-50,500,2
119,-10,-120,550,2
120,-100,-120,560,2
121,-470,-100,610,2
122,-540,-170,590,2
123,-1220,-190,820,2
124,-1320,-280,780,2
125,-1400,-80,890,2
126,-1560,-80,800,2
127,-1340,20,610,2
128,-1300,10,690,2
129,-1290,230,530,2
130,-1030,380,600,2
131,-1110,290,570,2
132,-1130,230,790,2
133,-1210,120,970,2
134,-1380,120,1050,2
135,-1370,100,1110,2
136,-1360,80,870,2
137,-1150,120,690,2
138,-830,200,400,2
139,-540,160,320,2
140,-290,220,230,2
141,-170,240,220,2
142,-230,250,140,2
143,-160,370,90,2
144,-160,430,-70,2
145,-160,440,-100,2
146,-250,440,-170,2
147,-390,380,-100,2
148,-530,340,-90,2
149,-810,240,310,2
150,-930,120,490,2
151,-1120,70,890,2
152,-1160,-120,1080,2
153,-1130,-130,1050,2
154,-1190,-280,980,2
155,-990,-340,1030,2
156,-920,-270,1080,2
157,-860,-230,880,2
158,-820,-160,610,2
159,-800,-120,470,2
160,-770,-70,450,2
161,-780,-20,470,2
162,-790,-10,510,2
163,-810,-50,570,2
164,-800,-50,590,2
165,-810,-50,610,2
166,-800,-70,590,2
167,-790,-80,550,2
168,-780,-70,500,2
169,-780,-80,560,2
170,-790,-60,560,2
171,-780,-70,570,2
172,-760,-100,590,2
173,-780,-70,600,2
174,-770,-90,610,2
175,-790,-90,600,2
176,-780,-80,600,2
177,-770,-90,610,2
178,-790,-70,590,2
179,-790,-120,590,2
180,-790,-90,600,2
181,-770,-110,600,2
182,-760,-120,600,2
183,-750,-130,640,2
184,-760,-50,650,2
185,-760,-40,540,2
186,-750,-60,550,2
187,-730,-100,600,2
188,-770,-100,610,2
189,-770,-100,610,2
190,-780,-120,660,2
191,-750,-120,710,2
192,-780,-50,610,2
193,-750,-90,580,2
194,-780,-80,600,2
195,-750,-90,610,2
196,-750,-110,610,2
197,-760,-100,620,2
198,-780,-90,630,2
199,-780,-100,630,2
200,-760,-80,620,0
201,-750,-90,610,0
202,-760,-100,610,0
203,-760,-100,620,0
204,-770,-90,610,0
205,-760,-90,620,0
206,-770,-90,620,0
207,-760,-90,610,0
208,-760,-100,610,0
209,-770,-90,610,0
210,-770,-80,620,0
211,-770,-90,620,0
212,-760,-80,610,0
213,-770,-100,610,0
214,-760,-100,610,0
215,-760,-80,610,0
216,-760,-100,610,0
217,-760,-90,600,0
218,-730,-110,600,0
219,-730,-130,600,0
220,-720,-160,580,0
221,-710,-230,530,0
222,-650,-270,590,0
223,-660,-290,600,0
224,-750,-310,560,0
225,-770,-260,690,0
226,-610,-210,650,0
227,-560,-200,830,0
228,-510,-160,930,0
229,-510,-130,950,0
230,-600,-80,940,0
231,-530,-70,950,0
232,-570,-40,890,0
233,-560,-80,930,0
234,-490,-120,900,0
235,-420,-160,880,0
236,-370,-230,860,0
237,-370,-260,880,0
238,-410,-310,880,0
239,-410,-340,890,0
240,-400,-330,870,0
241,-530,-210,780,0
242,-550,-230,790,0
243,-530,-240,810,0
244,-530,-240,810,0
245,-520,-230,820,0
246,-530,-230,850,0
247,-550,-220,830,0
248,-600,-210,850,0
249,-590,-210,860,0
250,-580,-210,860,0
251,-560,-220,850,0
252,-540,-210,840,0
253,-540,-190,790,0
254,-540,-180,750,0
255,-560,-190,720,0
256,-590,-210,730,0
257,-620,-210,750,0
258,-630,-200,800,0
259,-580,-200,780,0
260,-590,-220,770,0
261,-590,-210,760,0
262,-630,-200,750,0
263,-630,-190,750,0
264,-630,-190,740,0
265,-630,-200,740,0
266,-640,-210,740,0
267,-640,-210,730,0
268,-650,-210,730,0
269,-660,-200,740,0
270,-650,-210,730,0
271,-650,-220,730,0
272,-660,-210,720,0
273,-660,-210,700,0
274,-680,-210,690,0
275,-680,-220,680,0
276,-690,-220,680,0
277,-660,-220,700,0
278,-700,-220,670,0
279,-700,-230,670,0
280,-710,-220,660,0
281,-700,-230,660,0
