sequence,accelx,accely,accelz,event
0,-510,-220,830,0
1,-500,-240,840,0
2,30,-10,990,0
3,30,-20,990,0
4,40,-10,990,0
5,30,-10,990,0
6,30,-10,990,0
7,30,-10,990,0
8,30,-10,990,0
9,30,-10,990,0
10,30,-10,1000,0
11,30,-10,990,0
12,30,-10,990,0
13,30,-10,990,0
14,30,-10,990,0
15,30,-10,990,0
16,30,-10,990,0
17,30,-10,990,0
18,30,-10,990,0
19,30,-10,990,0
20,30,-10,1000,0
21,40,-10,990,0
22,40,-10,990,0
23,40,-10,990,0
24,40,-10,980,0
25,30,-10,980,0
26,30,-10,990,0
27,40,-10,990,0
28,50,-10,990,0
29,50,-10,990,0
30,40,-10,1000,0
31,40,0,990,0
32,40,-10,1000,0
33,40,-10,990,0
34,50,-10,990,0
35,50,-10,980,0
36,60,-10,980,0
37,50,-10,980,0
38,50,-10,980,0
39,50,-10,990,0
40,50,-10,990,0
41,50,-10,990,0
42,50,-10,1000,0
43,60,-10,990,0
44,50,-10,990,0
45,40,-10,980,0
46,40,-10,990,0
47,60,-10,980,0
48,30,-10,980,0
49,60,-10,1000,0
50,10,-10,980,0
51,60,-20,1000,0
52,30,-20,1000,0
53,20,-30,980,0
54,30,-20,980,0
55,20,-30,990,0
56,20,-30,1010,0
57,20,-30,1010,0
58,10,-30,1010,0
59,30,-20,1030,0
60,-20,-10,1010,0
61,30,-30,1000,0
62,40,-10,990,0
63,80,-40,980,0
64,30,-30,960,0
65,30,-20,960,0
66,40,-10,970,0
67,50,-20,990,0
68,50,-10,1010,0
69,50,-10,1010,0
70,50,-10,1010,0
71,50,-10,1000,0
72,40,-10,1000,0
73,60,-10,980,0
74,50,-10,990,0
75,50,-10,980,2000
76,40,-10,990,2000
77,50,-10,990,2000
78,60,-10,1000,2000
79,70,-10,1000,2000
80,60,-10,1000,2000
81,50,-20,990,2000
82,60,-10,990,2000
83,50,-10,980,2000
84,50,-10,980,2000
85,50,-10,990,2000
86,60,-10,990,2000
87,70,-10,990,2000
88,60,-10,990,2000
89,60,-10,990,2000
90,60,-10,990,2000
91,60,-10,990,2000
92,70,-10,990,2000
93,60,-10,990,2000
94,60,-10,990,2000
95,50,-10,990,2000
96,60,-10,990,2000
97,60,-10,1000,2000
98,70,-10,990,2000
99,60,-10,990,2000
100,50,-10,990,2000
101,50,-10,990,2000
102,50,-10,990,2000
103,60,-10,990,2000
104,60,-10,990,2000
105,50,-10,990,2000
106,60,-10,990,2000
107,60,-10,990,2000
108,50,-10,990,2000
109,50,-20,990,2000
110,50,-10,1000,2000
111,50,-10,990,2000
112,30,-10,970,2000
113,10,-40,960,2000
114,0,-100,930,2000
115,30,-150,920,2000
116,70,-190,950,2000
117,70,-190,990,2000
118,50,-180,1040,2000
119,30,-150,1120,2000
120,10,-130,1160,2000
121,20,-110,1200,2000
122,20,-70,1200,2000
123,40,-40,1220,2000
124,50,20,1250,2000
125,60,70,1280,2000
126,80,120,1260,2000
127,80,220,1220,2000
128,80,300,1190,2000
129,70,350,1170,2000
130,30,390,1090,2000
131,70,460,1000,2000
132,10,460,920,2000
133,-10,450,800,2000
134,-10,440,710,2000
135,50,430,620,2000
136,160,420,570,2000
137,180,370,490,2000
138,230,300,440,2000
139,350,260,420,2000
140,450,230,380,2000
141,460,190,400,2000
142,540,140,450,2000
143,520,140,480,2000
144,580,110,570,2000
145,530,100,640,2000
146,500,90,740,2000
147,480,100,760,2000
148,390,100,890,2000
149,350,70,990,2000
150,290,90,1130,2000
151,260,20,1230,2000
152,130,20,1270,2000
153,120,30,1310,2000
154,110,110,1330,2000
155,10,180,1360,2000
156,-120,260,1290,2000
157,-220,270,1180,2000
158,-190,230,1070,2000
159,-140,150,1010,2000
160,-90,100,970,2000
161,-10,70,950,2000
162,0,30,960,2000
163,20,-10,970,2000
