sequence,accelx,accely,accelz,event
0,-170,0,970,0
1,-170,0,970,0
2,-180,0,980,0
3,-170,10,980,0
4,-170,10,980,0
5,-170,0,980,0
6,-180,0,980,0
7,-180,0,980,0
8,-170,0,980,0
9,-180,0,980,0
10,-190,0,970,0
11,-180,0,970,0
12,-180,0,970,0
13,-180,0,980,0
14,-180,0,990,0
15,-180,10,980,0
16,-180,0,980,0
17,-180,0,980,0
18,-180,0,970,0
19,-180,0,970,0
20,-180,0,980,0
21,-180,0,980,0
22,-180,0,980,0
23,-190,0,980,0
24,-180,0,980,0
25,-180,0,980,0
26,-180,0,970,0
27,-180,0,980,0
28,-180,0,980,0
29,-170,0,980,0
30,-170,0,980,0
31,-170,0,980,0
32,-180,0,970,0
33,-180,0,980,0
34,-170,0,980,0
35,-180,0,970,0
36,-170,0,980,0
37,-160,0,980,0
38,-180,0,970,0
39,-180,0,970,0
40,-200,-10,970,0
41,-160,-10,980,0
42,-150,-10,990,0
43,-190,0,980,0
44,-220,-10,970,0
45,-200,-10,970,0
46,-200,-20,960,0
47,-200,-20,970,0
48,-220,0,980,0
49,-180,0,1020,0
50,-170,-10,1030,0
51,-170,-30,1010,0
52,-260,-10,920,0
53,-200,-20,940,0
54,-210,0,930,0
55,-180,-10,980,0
56,-250,-10,1000,0
57,-200,-40,990,0
58,-210,-20,1000,0
59,-150,-40,1040,0
60,-220,0,990,0
61,-180,-10,980,0
62,-180,-30,970,0
63,-170,-50,950,0
64,-190,-20,950,0
65,-160,-20,970,0
66,-150,-10,980,0
67,-160,-10,980,0
68,-160,-10,1000,0
69,-160,-10,1000,0
70,-160,-20,990,0
71,-150,-20,980,0
72,-160,-20,970,0
73,-150,-20,970,0
74,-160,-20,980,0
75,-160,-10,980,2
76,-150,-10,980,2
77,-150,-10,970,2
78,-160,-10,980,2
79,-160,-20,980,2
80,-150,-10,980,2
81,-150,-10,980,2
82,-150,-10,980,2
83,-150,-10,980,2
84,-150,-10,980,2
85,-150,-10,980,2
86,-150,-10,980,2
87,-150,-10,980,2
88,-150,-10,980,2
89,-150,-10,980,2
90,-150,-10,980,2
91,-150,-10,980,2
92,-150,-10,980,2
93,-150,-10,980,2
94,-150,-10,990,2
95,-150,-10,1010,2
96,-170,-10,1000,2
97,-130,-20,1030,2
98,-140,-10,1010,2
99,-130,-10,1030,2
100,-60,-20,1130,2
101,-80,30,1200,2
102,-140,120,1270,2
103,-310,190,1270,2
104,-350,220,1290,2
105,-530,230,1190,2
106,-590,230,1070,2
107,-600,230,970,2
108,-570,210,850,2
109,-530,240,780,2
110,-460,270,730,2
111,-420,330,730,2
112,-300,370,650,2
113,-270,320,640,2
114,-160,280,590,2
115,-70,220,590,2
116,30,180,620,2
117,150,80,620,2
118,170,-10,640,2
119,100,-50,600,2
120,10,-70,580,2
121,-160,-200,580,2
122,-260,-120,570,2
123,-430,-250,700,2
124,-620,-270,670,2
125,-840,-390,750,2
126,-1150,-410,620,2
127,-1240,-470,800,2
128,-1350,-310,570,2
129,-1310,-240,570,2
130,-1180,-190,640,2
131,-1360,-130,650,2
132,-1100,-200,760,2
133,-1150,-250,780,2
134,-1070,-340,920,2
135,-1170,-400,960,2
136,-1290,-400,950,2
137,-1360,-380,880,2
138,-1310,-250,740,2
139,-1180,-20,630,2
140,-1030,100,400,2
141,-810,220,260,2
142,-540,340,160,2
143,-450,390,180,2
144,-250,430,50,2
145,-170,460,60,2
146,-120,500,30,2
147,-10,500,-60,2
148,30,510,-140,2
149,30,510,-240,2
150,-20,480,-290,2
151,-120,480,-280,2
152,-340,300,-260,2
153,-560,400,-220,2
154,-890,0,70,2
155,-1080,20,140,2
156,-1440,-320,520,2
157,-1530,-270,580,2
158,-1560,-470,750,2
159,-1490,-550,910,2
160,-1400,-470,890,2
161,-1120,-150,600,2
162,-980,-100,320,2
163,-880,-130,190,2
164,-910,-130,210,2
165,-940,-110,210,2
166,-950,-90,210,2
167,-980,-50,170,2
168,-970,-70,190,2
169,-970,-70,220,2
170,-930,-60,220,2
171,-930,-60,220,2
172,-960,-50,210,2
173,-970,-60,210,2
174,-950,-50,210,2
175,-950,-50,210,2
176,-910,-50,210,2
177,-940,-70,230,2
178,-980,-50,220,2
179,-920,-70,260,2
180,-950,-60,230,2
181,-920,-60,260,2
182,-960,-60,250,2
183,-930,-50,270,2
184,-950,-80,280,2
185,-920,-70,270,2
186,-910,-90,280,2
187,-920,-80,270,2
188,-920,-80,280,2
189,-920,-100,280,2
190,-940,-70,290,2
191,-930,-80,290,2
192,-940,-70,310,2
193,-940,-100,300,2
194,-920,-60,320,2
195,-970,-80,280,2
196,-870,-90,310,2
197,-910,-120,280,2
198,-910,-120,330,2
199,-950,-70,300,2
200,-920,-50,320,2
201,-900,-80,340,2
202,-900,-80,360,2
203,-900,-110,360,2
204,-910,-80,340,2
205,-910,10,300,2
206,-930,-180,330,2
207,-910,-110,350,2
208,-910,-130,350,2
209,-920,-100,360,2
210,-960,-20,340,2
211,-910,-70,340,2
212,-910,-120,360,2
213,-890,-90,370,2
214,-880,-130,360,2
215,-910,-90,350,2
216,-920,-110,360,2
217,-900,-100,380,2
218,-920,-100,370,2
219,-910,-100,370,2
220,-910,-80,360,2
221,-910,-90,360,2
222,-910,-110,360,2
223,-910,-100,360,2
224,-910,-110,370,2
