sequence,accelx,accely,accelz,event
0,120,-20,980,0
1,130,-20,990,0
2,130,-20,990,0
3,120,-20,980,0
4,110,-10,980,0
5,120,-20,980,0
6,120,-20,980,0
7,130,-20,980,0
8,120,-10,980,0
9,120,-10,980,0
10,120,-20,980,0
11,120,-20,980,0
12,120,-20,980,0
13,140,-20,970,0
14,160,-30,980,0
15,150,-20,1000,0
16,120,-10,1000,0
17,90,0,990,0
18,90,0,990,0
19,100,0,980,0
20,130,-10,980,0
21,130,-10,980,0
22,120,-20,980,0
23,130,-30,980,0
24,140,-30,980,0
25,140,-30,980,0
26,140,-20,980,0
27,120,-20,980,0
28,120,-20,980,0
29,130,-30,980,0
30,130,-40,980,0
31,150,-40,990,0
32,160,-40,990,0
33,150,-30,990,0
34,140,-30,990,0
35,150,-40,990,0
36,140,-30,980,0
37,140,-30,980,0
38,130,-30,980,0
39,120,-30,980,0
40,130,-30,980,0
41,130,-30,980,0
42,140,-30,980,0
43,130,-30,980,0
44,140,-40,980,0
45,140,-30,990,0
46,140,-30,980,0
47,140,-30,990,0
48,130,-30,980,0
49,140,-30,980,0
50,130,-30,980,0
51,130,-30,980,0
52,150,-30,990,0
53,140,-40,980,0
54,140,-30,980,0
55,140,-30,980,0
56,140,-40,980,0
57,130,-40,980,0
58,150,-40,990,0
59,140,-40,990,0
60,170,-30,990,0
61,110,-40,980,0
62,150,-30,980,0
63,100,-50,970,0
64,160,-30,990,0
65,100,-60,980,0
66,100,-30,970,0
67,150,-60,970,0
68,150,-40,980,0
69,80,-40,950,0
70,160,-50,990,0
71,150,-80,1000,0
72,160,-70,1010,0
73,140,-50,1010,0
74,150,-50,1030,0
75,140,-80,1010,0
76,130,-30,1000,0
77,170,-40,1000,0
78,150,-40,960,0
79,180,-40,960,0
80,140,-30,950,0
81,160,-30,970,0
82,160,-20,970,0
83,170,-10,980,0
84,180,-10,990,0
85,190,-10,990,0
86,180,0,980,0
87,180,-10,980,0
88,180,-10,980,0
89,180,-10,970,0
90,180,-10,970,0
91,180,-10,970,0
92,190,-20,980,0
93,190,-20,980,0
94,190,-20,980,0
95,190,-20,980,0
96,200,-20,980,0
97,190,-20,980,0
98,180,-20,980,0
99,180,-20,980,0
100,190,-20,980,2000
101,200,-20,980,2000
102,180,-20,980,2000
103,180,-20,980,2000
104,190,-20,980,2000
105,190,-10,980,2000
106,180,-20,980,2000
107,190,-20,980,2000
108,190,-20,980,2000
109,190,-20,980,2000
110,190,-20,980,2000
111,190,-10,980,2000
112,190,-10,980,2000
113,180,-20,980,2000
114,190,-20,980,2000
115,190,-20,980,2000
116,200,-20,970,2000
117,190,-10,980,2000
118,190,-20,980,2000
119,190,-20,980,2000
120,200,-20,980,2000
121,200,-20,980,2000
122,180,-20,980,2000
123,180,-20,980,2000
124,200,-10,970,2000
125,190,-10,980,2000
126,190,-20,980,2000
127,190,-20,980,2000
128,200,-10,980,2000
129,190,-20,980,2000
130,180,-10,970,2000
131,180,-20,970,2000
132,160,-20,970,2000
133,170,-40,960,2000
134,140,-70,970,2000
135,120,-90,940,2000
136,90,-140,910,2000
137,130,-200,950,2000
138,100,-240,960,2000
139,150,-250,1000,2000
140,150,-260,1050,2000
141,160,-250,1100,2000
142,190,-260,1180,2000
143,220,-250,1220,2000
144,280,-240,1300,2000
145,350,-160,1390,2000
146,280,-110,1490,2000
147,220,-80,1610,2000
148,160,-50,1600,2000
149,70,20,1520,2000
150,50,80,1410,2000
151,-180,130,1160,2000
152,-260,220,970,2000
153,-390,240,800,2000
154,-180,310,690,2000
155,-220,310,510,2000
156,20,390,380,2000
157,0,410,260,2000
158,240,390,180,2000
159,250,470,110,2000
160,400,430,120,2000
161,460,430,180,2000
162,480,460,250,2000
163,590,360,280,2000
164,570,360,360,2000
165,650,190,460,2000
166,720,170,480,2000
167,600,10,520,2000
168,800,20,610,2000
169,580,-70,720,2000
170,710,-120,810,2000
171,500,-150,940,2000
172,520,-150,950,2000
173,350,-160,1080,2000
174,370,-160,1170,2000
175,320,-120,1320,2000
176,220,-150,1320,2000
177,270,-130,1380,2000
178,180,-80,1350,2000
179,140,70,1290,2000
180,30,40,1210,2000
181,-20,100,1190,2000
182,-190,160,1010,2000
183,-90,220,950,2000
184,-70,170,880,2000
185,60,100,940,2000
186,80,40,970,2000
187,80,0,990,2000
188,70,10,1010,2000
189,70,0,1020,2000
190,100,0,1030,2000
191,90,0,1030,2000
192,90,10,1020,2000
193,80,30,1000,2000
194,60,40,970,2000
195,40,50,980,2000
196,50,50,980,2000
197,50,50,990,2000
198,60,40,1010,2000
199,50,50,1000,2000
200,50,40,1010,2000
201,50,40,1010,2000
202,60,50,990,2000
203,60,50,1000,2000
204,50,50,990,2000
205,60,40,990,2000
206,30,40,1000,2000
207,70,30,980,2000
208,70,30,990,2000
209,80,30,980,2000
210,80,30,990,2000
211,80,30,980,2000
212,90,30,980,2000
213,80,30,980,2000
214,80,30,980,2000
215,90,20,990,2000
216,90,10,1000,2000
217,110,0,1000,2000
218,100,10,990,2000
219,90,10,980,2000
220,80,10,970,2000
221,130,10,980,2000
222,80,0,990,2000
223,100,0,1000,2000
224,60,-20,980,2000
225,100,-10,1000,2000
226,60,0,980,2000
227,60,-10,990,2000
228,80,-20,1000,2000
229,60,-10,1060,2000
230,180,-80,1100,2000
231,60,10,1000,2000
232,130,-20,940,2000
233,10,10,870,2000
234,140,-20,970,2000
235,0,-10,970,2000
236,40,-30,1020,2000
237,120,-40,1070,2000
238,190,-60,1120,2000
239,130,0,1080,2000
240,30,20,990,2000
241,40,-50,960,2000
242,70,10,930,2000
243,100,10,950,2000
244,110,0,960,2000
245,130,0,990,2000
246,130,0,1010,2000
247,130,0,1000,2000
248,120,10,990,2000
249,100,0,990,2000
250,100,0,990,0
251,110,0,980,0
252,120,0,980,0
253,130,0,980,0
254,120,0,980,0
255,110,0,980,0
256,100,0,980,0
257,100,0,990,0
258,110,0,1000,0
259,130,0,1000,0
260,130,0,990,0
261,110,0,980,0
262,110,0,990,0
263,120,0,990,0
264,110,0,990,0
265,110,0,990,0
266,110,0,990,0
267,130,0,980,0
268,120,0,980,0
269,110,0,980,0
270,120,0,980,0
271,120,0,990,0
272,120,0,990,0
273,120,0,990,0
274,110,0,980,0
275,120,0,980,0
276,110,0,980,0
277,110,0,980,0
278,90,0,970,0
279,100,0,970,0
280,90,0,970,0
281,90,-10,970,0
282,90,-10,970,0
283,80,0,980,0
284,90,-10,990,0
285,40,-20,970,0
286,-10,-20,970,0
287,-60,-30,910,0
288,-50,-30,930,0
289,10,-50,980,0
290,30,-110,1070,0
291,70,-130,1100,0
292,40,-150,1110,0
293,0,-170,1060,0
294,0,-160,1040,0
295,-10,-140,1000,0
296,-10,-130,990,0
297,-30,-140,980,0
298,-30,-140,980,0
299,-20,-150,990,0
300,-20,-150,980,0
301,-20,-150,980,0
302,-30,-160,980,0
303,-30,-160,980,0
304,-20,-160,980,0
305,-20,-160,990,0
306,-10,-170,990,0
307,-80,-130,970,0
308,-100,-130,990,0
309,-130,-130,1000,0
310,-120,-120,1000,0
311,-140,-120,1000,0
312,-140,-130,980,0
313,-160,-130,980,0
314,-140,-140,980,0
315,-150,-150,980,0
316,-130,-150,990,0
317,-140,-170,1000,0
318,-140,-200,1000,0
319,-140,-210,1020,0
320,-140,-220,1010,0
321,-150,-220,970,0
322,-130,-240,980,0
323,-140,-230,960,0
324,-150,-230,980,0
