sequence,accelx,accely,accelz,event
0,150,-80,980,0
1,140,-80,980,0
2,140,-80,980,0
3,140,-80,980,0
4,140,-80,980,0
5,140,-80,990,0
6,160,-80,990,0
7,150,-80,980,0
8,130,-80,980,0
9,140,-80,980,0
10,140,-80,980,0
11,140,-70,980,0
12,150,-80,980,0
13,150,-80,980,0
14,130,-70,980,0
15,130,-70,980,0
16,140,-70,980,0
17,140,-70,980,0
18,140,-70,990,0
19,130,-70,980,0
20,130,-70,980,0
21,130,-70,980,0
22,140,-70,980,0
23,130,-70,980,0
24,140,-80,980,0
25,130,-80,980,0
26,140,-80,980,0
27,140,-80,980,0
28,140,-80,980,0
29,130,-70,980,0
30,130,-60,980,0
31,140,-60,980,0
32,140,-70,980,0
33,130,-70,980,0
34,140,-80,980,0
35,130,-90,980,0
36,120,-110,1000,0
37,140,-120,990,0
38,140,-120,990,0
39,140,-110,980,0
40,140,-110,980,0
41,130,-110,980,0
42,120,-110,980,0
43,130,-100,980,0
44,140,-90,980,0
45,140,-100,990,0
46,130,-100,990,0
47,140,-90,980,0
48,140,-90,980,0
49,140,-100,990,0
50,130,-100,980,0
51,140,-100,990,0
52,170,-100,990,0
53,100,-110,970,0
54,140,-100,990,0
55,90,-120,980,0
56,100,-110,990,0
57,100,-110,1000,0
58,110,-120,1000,0
59,110,-110,990,0
60,100,-130,980,0
61,120,-120,970,0
62,140,-120,970,0
63,100,-130,970,0
64,140,-120,990,0
65,120,-130,1010,0
66,160,-120,1030,0
67,140,-110,1030,0
68,90,-120,970,0
69,80,-110,920,0
70,180,-130,930,0
71,110,-130,940,0
72,100,-150,970,0
73,200,-160,1040,0
74,180,-130,1050,0
75,230,-130,1070,2000
76,50,-120,970,2000
77,170,-110,970,2000
78,150,-130,960,2000
79,170,-120,970,2000
80,170,-120,980,2000
81,190,-120,980,2000
82,170,-120,970,2000
83,200,-120,980,2000
84,180,-120,970,2000
85,190,-120,980,2000
86,200,-120,970,2000
87,190,-120,980,2000
88,200,-120,980,2000
89,180,-120,970,2000
90,200,-120,980,2000
91,190,-120,970,2000
92,190,-110,970,2000
93,190,-110,970,2000
94,200,-120,990,2000
95,210,-120,1020,2000
96,220,-90,1010,2000
97,220,-100,1050,2000
98,220,-100,1060,2000
99,220,-80,1090,2000
100,220,-30,1110,2000
101,260,0,1230,2000
102,330,80,1440,2000
103,130,130,1450,2000
104,80,220,1390,2000
105,-70,240,1220,2000
106,-100,240,1120,2000
107,-90,210,970,2000
108,70,200,860,2000
109,30,120,760,2000
110,230,60,730,2000
111,250,40,730,2000
112,360,40,610,2000
113,410,50,510,2000
114,360,-40,380,2000
115,500,-90,350,2000
116,400,-90,360,2000
117,450,-150,460,2000
118,270,-260,590,2000
119,100,-370,730,2000
120,-30,-330,830,2000
121,-300,-490,1050,2000
122,-380,-400,1220,2000
123,-730,-410,1300,2000
124,-630,-280,1280,2000
125,-610,-230,1330,2000
126,-590,-250,1380,2000
127,-550,-210,1480,2000
128,-430,-240,1520,2000
129,-350,-280,1460,2000
130,-290,-410,1480,2000
131,-260,-510,1480,2000
132,-430,-510,1520,2000
133,-420,-460,1500,2000
134,-580,-280,1380,2000
135,-480,-90,1100,2000
136,-510,30,850,2000
137,-320,160,620,2000
138,-170,280,450,2000
139,-30,330,440,2000
140,-20,380,320,2000
141,60,420,370,2000
142,-20,430,240,2000
143,-100,510,160,2000
144,-90,500,140,2000
145,-280,440,20,2000
146,-310,480,90,2000
147,-410,210,160,2000
148,-500,290,320,2000
149,-490,0,600,2000
150,-530,30,820,2000
151,-480,-210,1210,2000
152,-370,-310,1300,2000
153,-320,-400,1510,2000
154,-50,-430,1580,2000
155,-220,-420,1510,2000
156,40,-480,1490,2000
157,-150,-260,1240,2000
158,-300,-260,1060,2000
159,-270,-210,1050,2000
160,-260,-200,1040,2000
161,-300,-200,990,2000
162,-330,-140,950,2000
163,-410,-140,900,2000
164,-350,-130,890,2000
165,-390,-80,890,2000
166,-340,-130,930,2000
167,-330,-130,960,2000
168,-340,-130,960,2000
169,-310,-130,960,2000
170,-300,-140,920,2000
171,-300,-140,920,2000
172,-290,-140,960,2000
173,-300,-130,970,2000
174,-280,-130,960,2000
175,-280,-150,950,2000
176,-270,-170,960,2000
177,-280,-160,960,2000
178,-270,-140,950,2000
179,-280,-180,950,2000
180,-280,-140,940,2000
181,-270,-170,950,2000
182,-310,-180,940,2000
183,-270,-180,990,2000
184,-290,-140,950,2000
185,-300,-200,990,2000
186,-320,-160,950,2000
187,-240,-180,970,2000
188,-260,-160,940,2000
189,-200,-200,970,2000
