sequence,accelx,accely,accelz,event
0,200,-40,980,0
1,210,-40,980,0
2,210,-40,970,0
3,210,-40,980,0
4,210,-40,980,0
5,210,-40,980,0
6,210,-40,980,0
7,210,-40,980,0
8,200,-40,980,0
9,200,-40,980,0
10,210,-40,970,0
11,210,-40,970,0
12,200,-40,970,0
13,200,-30,980,0
14,210,-30,980,0
15,210,-40,980,0
16,210,-40,980,0
17,210,-40,970,0
18,200,-30,970,0
19,200,-30,970,0
20,200,-30,970,0
21,200,-40,980,0
22,210,-40,980,0
23,210,-40,970,0
24,200,-40,980,0
25,210,-40,980,0
26,210,-40,990,0
27,210,-40,980,0
28,200,-30,980,0
29,200,-30,970,0
30,200,-30,970,0
31,210,-30,970,0
32,210,-40,970,0
33,200,-30,980,0
34,170,-30,980,0
35,200,-40,980,0
36,160,-30,980,0
37,200,-40,970,0
38,200,-30,990,0
39,200,-60,980,0
40,170,-20,980,0
41,210,-40,980,0
42,190,-50,990,0
43,240,-70,1030,0
44,150,-10,990,0
45,190,-30,970,0
46,220,-40,950,0
47,160,-20,910,0
48,210,-70,970,0
49,180,-80,980,0
50,180,-50,1000,0
51,220,-50,1040,0
52,220,-50,1050,0
53,240,-50,1020,0
54,190,-30,970,0
55,210,-70,970,0
56,200,-40,940,0
57,210,-60,940,0
58,210,-40,970,0
59,210,-30,980,0
60,220,-30,980,0
61,220,-30,980,0
62,220,-30,970,0
63,220,-30,960,0
64,220,-30,970,0
65,220,-40,970,0
66,230,-30,980,0
67,220,-20,980,0
68,210,-30,980,0
69,220,-40,970,0
70,220,-40,970,0
71,220,-30,970,0
72,230,-30,970,0
73,230,-40,970,0
74,220,-30,970,0
75,220,-30,970,2
76,220,-30,970,2
77,220,-30,970,2
78,220,-30,970,2
79,220,-30,970,2
80,220,-30,970,2
81,220,-30,970,2
82,220,-30,970,2
83,220,-40,970,2
84,230,-30,970,2
85,220,-30,980,2
86,220,-30,970,2
87,220,-40,970,2
88,230,-40,980,2
89,220,-30,970,2
90,220,-30,970,2
91,220,-30,970,2
92,220,-30,970,2
93,220,-40,980,2
94,220,-40,990,2
95,210,-30,1040,2
96,220,-20,1020,2
97,250,0,990,2
98,290,20,1040,2
99,360,0,1280,2
100,260,60,1430,2
101,110,110,1390,2
102,-10,180,1360,2
103,30,180,1340,2
104,-20,190,1260,2
105,-30,230,1140,2
106,-90,270,990,2
107,-20,240,920,2
108,60,250,790,2
109,0,230,750,2
110,80,230,660,2
111,160,230,690,2
112,70,160,630,2
113,250,230,650,2
114,270,220,680,2
115,360,230,670,2
116,410,210,650,2
117,410,130,560,2
118,330,70,560,2
119,270,0,580,2
120,210,-10,600,2
121,230,0,640,2
122,80,-60,750,2
123,-120,-100,820,2
124,-310,-250,980,2
125,-480,-260,980,2
126,-670,-260,1070,2
127,-590,-230,1100,2
128,-850,-240,1090,2
129,-720,-170,1060,2
130,-910,-150,1000,2
131,-720,-140,1020,2
132,-870,-210,1110,2
133,-770,-270,1120,2
134,-720,-350,1200,2
135,-740,-410,1210,2
136,-850,-390,1250,2
137,-790,-370,1360,2
138,-780,-230,1340,2
139,-760,-70,1200,2
140,-660,90,1020,2
141,-620,170,860,2
142,-410,290,650,2
143,-380,370,520,2
144,-230,370,370,2
145,-200,390,330,2
146,-140,450,220,2
147,10,550,210,2
148,-20,570,150,2
149,-120,660,-10,2
150,-130,600,-40,2
151,-230,600,-160,2
152,-300,540,-210,2
153,-340,490,-20,2
154,-390,310,120,2
155,-510,290,490,2
156,-490,180,710,2
157,-780,80,1010,2
158,-620,-100,1160,2
159,-880,-140,1300,2
160,-590,-260,1440,2
161,-630,-240,1350,2
162,-580,-300,1340,2
163,-320,-370,1370,2
164,-500,-220,1160,2
165,-530,-160,930,2
166,-560,-80,830,2
167,-550,-40,790,2
168,-550,-90,840,2
169,-610,-60,800,2
170,-550,-70,840,2
171,-580,-80,810,2
172,-540,-70,800,2
173,-530,-100,810,2
174,-570,-70,800,2
175,-530,-70,820,2
176,-560,-80,810,2
177,-540,-70,840,2
178,-580,-100,850,2
179,-520,-90,830,2
180,-560,-110,820,2
181,-520,-100,830,2
182,-540,-120,840,2
183,-550,-120,830,2
184,-520,-120,840,2
185,-540,-100,830,2
186,-530,-120,840,2
187,-550,-100,810,2
188,-530,-130,850,2
189,-560,-120,790,2
190,-510,-120,890,2
191,-640,-110,810,2
192,-450,-120,890,2
193,-530,-120,830,2
194,-520,-120,820,2
195,-440,-160,860,2
196,-520,-120,820,2
197,-570,-70,760,2
198,-540,-120,760,2
199,-560,-90,840,2
200,-520,-120,830,2
201,-510,-120,900,2
202,-510,-140,880,2
203,-590,-70,830,2
204,-520,-100,810,2
205,-570,-150,760,2
206,-520,-100,840,2
207,-520,-120,820,2
208,-530,-110,850,2
209,-550,-100,840,2
210,-540,-110,840,2
