sequence,accelx,accely,accelz,event
0,170,-40,980,0
1,180,-40,980,0
2,180,-40,980,0
3,170,-30,980,0
4,170,-40,980,0
5,170,-40,980,0
6,170,-40,980,0
7,170,-40,980,0
8,180,-40,980,0
9,180,-50,980,0
10,180,-50,980,0
11,170,-40,980,0
12,160,-40,980,0
13,170,-40,980,0
14,170,-40,980,0
15,180,-40,980,0
16,170,-40,980,0
17,170,-40,980,0
18,170,-40,980,0
19,170,-40,980,0
20,170,-40,990,0
21,160,-40,1000,0
22,170,-20,990,0
23,180,-20,980,0
24,170,-20,970,0
25,180,-40,970,0
26,190,-50,980,0
27,200,-60,970,0
28,210,-50,970,0
29,210,-60,980,0
30,190,-70,990,0
31,180,-60,990,0
32,170,-50,980,0
33,180,-40,980,0
34,170,-40,970,0
35,170,-40,970,0
36,170,-40,980,0
37,180,-40,980,0
38,180,-20,980,0
39,180,-30,970,0
40,180,-40,980,0
41,170,-30,980,0
42,180,-40,980,0
43,160,-40,980,0
44,180,-30,980,0
45,180,-40,980,0
46,190,-40,980,0
47,170,-40,980,0
48,170,-40,980,0
49,160,-40,980,0
50,170,-40,980,0
51,150,-40,980,0
52,180,-40,980,0
53,160,-30,980,0
54,140,-50,980,0
55,180,-40,990,0
56,90,-30,960,0
57,190,-60,990,0
58,90,-60,960,0
59,130,-60,980,0
60,150,-120,980,0
61,190,-50,1010,0
62,180,-60,1010,0
63,180,-100,1060,0
64,180,-50,1050,0
65,160,-70,1010,0
66,120,-80,970,0
67,170,-60,970,0
68,150,-90,950,0
69,190,-70,970,0
70,180,-50,970,0
71,190,-50,970,0
72,190,-60,970,0
73,200,-80,980,0
74,200,-80,980,0
75,200,-70,970,2000
76,210,-50,980,2000
77,200,-40,980,2000
78,200,-50,980,2000
79,200,-50,980,2000
80,190,-40,980,2000
81,190,-40,970,2000
82,190,-40,970,2000
83,190,-50,980,2000
84,200,-50,980,2000
85,210,-60,980,2000
86,210,-60,980,2000
87,210,-50,980,2000
88,210,-50,980,2000
89,200,-50,980,2000
90,200,-50,970,2000
91,190,-40,970,2000
92,190,-30,970,2000
93,200,-50,980,2000
94,200,-40,980,2000
95,210,-40,980,2000
96,200,-50,980,2000
97,200,-50,980,2000
98,190,-40,970,2000
99,180,-40,960,2000
100,180,-40,960,2000
101,170,-60,980,2000
102,140,-60,980,2000
103,110,-80,980,2000
104,80,-140,960,2000
105,90,-270,930,2000
106,90,-440,880,2000
107,180,-510,890,2000
108,240,-530,970,2000
109,220,-510,1160,2000
110,150,-430,1340,2000
111,90,-390,1430,2000
112,100,-310,1500,2000
113,30,-270,1570,2000
114,240,-230,1520,2000
115,-50,-230,1500,2000
116,-20,-80,1430,2000
117,-50,-40,1340,2000
118,-250,100,1130,2000
119,-170,210,960,2000
120,-430,370,780,2000
121,-240,410,700,2000
122,-200,400,560,2000
123,-50,440,440,2000
124,70,440,320,2000
125,90,430,210,2000
126,200,420,150,2000
127,320,370,90,2000
128,420,370,70,2000
129,510,290,110,2000
130,510,230,200,2000
131,660,200,350,2000
132,650,150,470,2000
133,750,120,480,2000
134,570,50,650,2000
135,800,-30,610,2000
136,490,-90,840,2000
137,760,-190,770,2000
138,450,-240,950,2000
139,510,-190,1000,2000
140,460,-250,1110,2000
141,410,-220,1160,2000
142,330,-250,1110,2000
143,240,-240,1140,2000
144,270,-250,1200,2000
145,220,-170,1250,2000
146,190,-180,1300,2000
147,50,-70,1230,2000
148,-20,80,1190,2000
149,-80,60,1090,2000
150,-130,60,1040,2000
151,-140,40,990,2000
152,20,-10,980,2000
153,20,-100,990,2000
154,80,-110,980,2000
155,60,-130,990,2000
156,10,-90,1030,2000
157,10,-90,1030,2000
158,20,-70,1010,2000
159,70,-80,1000,2000
160,80,-90,1000,2000
161,70,-90,1000,2000
162,80,-100,990,2000
163,50,-70,1000,2000
164,60,-60,1000,2000
165,60,-60,990,2000
166,50,-50,990,2000
167,80,-60,980,2000
168,50,-60,970,2000
169,40,-60,970,2000
170,70,-30,970,2000
171,50,-50,990,2000
172,70,-60,990,2000
173,70,-60,1010,2000
174,70,-60,1020,2000
175,70,-60,1000,2000
176,80,-70,1000,2000
177,80,-70,990,2000
178,80,-70,980,2000
179,60,-70,980,2000
180,70,-80,990,2000
181,90,-60,980,2000
182,100,-70,1010,2000
183,20,-50,980,2000
184,80,-90,1000,2000
185,10,-50,970,2000
186,70,-90,990,2000
187,30,-50,970,2000
188,70,-70,990,2000
189,100,-90,1030,2000
190,100,-90,1060,2000
191,60,-70,1030,2000
192,30,-50,960,2000
193,90,-60,950,2000
194,50,-30,930,2000
195,110,-120,990,2000
196,90,-100,1040,2000
197,90,-70,1060,2000
198,30,-40,1030,2000
199,70,-60,1010,2000
200,50,-60,980,0
201,180,10,1000,0
202,70,-50,980,0
203,70,-40,990,0
204,90,-50,990,0
205,90,-50,1000,0
206,90,-50,1000,0
207,90,-30,1020,0
208,80,-50,980,0
209,90,-50,970,0
210,90,-50,970,0
211,100,-60,1000,0
212,90,-30,990,0
213,100,-10,980,0
214,90,-10,990,0
215,90,-10,990,0
216,80,0,990,0
217,60,-20,980,0
218,90,-30,980,0
219,100,-40,980,0
220,110,-40,980,0
221,100,-30,980,0
222,100,-20,980,0
223,90,-20,980,0
224,90,-20,1000,0
225,100,-20,990,0
226,90,-20,990,0
227,90,-20,980,0
228,90,-30,970,0
229,90,-30,980,0
230,90,-40,980,0
231,90,-40,980,0
232,90,-30,980,0
233,90,-40,1000,0
234,90,-40,1010,0
235,80,-50,1020,0
236,90,-50,1000,0
237,90,-40,990,0
238,80,-50,980,0
239,70,-40,980,0
240,80,-50,980,0
241,90,-60,990,0
242,80,-40,990,0
243,80,-60,990,0
244,90,-70,980,0
245,90,-70,980,0
246,90,-60,980,0
247,90,-60,990,0
248,80,-40,990,0
249,80,-50,990,0
250,70,-50,990,0
251,80,-50,1000,0
252,90,-60,1000,0
253,90,-60,990,0
254,90,-60,990,0
255,80,-50,1000,0
256,80,-50,990,0
257,-80,-50,870,0
258,-180,-20,890,0
259,-260,-10,1030,0
260,-220,50,1030,0
261,-250,-10,1040,0
262,-250,-10,1040,0
263,-280,0,1000,0
264,-270,-10,1090,0
265,-310,-70,1050,0
266,-320,-130,1160,0
267,-310,-160,1040,0
268,-290,-180,970,0
269,-300,-190,960,0
270,-350,-170,980,0
271,-370,-170,920,0
272,-400,-150,890,0
273,-430,-130,880,0
274,-410,-180,910,0
275,-390,-210,930,0
276,-340,-230,930,0
277,-390,-240,910,0
278,-410,-240,900,0
279,-430,-230,880,0
280,-410,-240,890,0
281,-410,-250,880,0
282,-410,-250,880,0
283,-420,-250,870,0
284,-430,-250,870,0
285,-450,-250,870,0
286,-430,-250,870,0
287,-430,-250,870,0
288,-450,-250,860,0
289,-440,-250,870,0
290,-460,-250,860,0
291,-460,-260,860,0
292,-460,-260,860,0
293,-470,-260,850,0
294,-470,-260,850,0
295,-470,-260,850,0
296,-470,-260,850,0
297,-470,-270,860,0
