sequence,accelx,accely,accelz,event
0,170,-10,980,0
1,170,-10,980,0
2,160,-10,980,0
3,170,-10,980,0
4,170,-10,970,0
5,160,-10,980,0
6,160,-10,980,0
7,170,-10,990,0
8,170,-10,980,0
9,160,-10,980,0
10,170,-10,980,0
11,170,-10,980,0
12,170,-10,980,0
13,160,-10,980,0
14,170,-10,980,0
15,170,-10,980,0
16,170,-10,980,0
17,170,-10,980,0
18,170,-10,980,0
19,170,-10,980,0
20,170,-10,980,0
21,170,-10,980,0
22,170,-10,980,0
23,170,-10,970,0
24,170,-10,980,0
25,170,-20,980,0
26,170,-10,980,0
27,170,-10,980,0
28,170,-10,980,0
29,170,-10,980,0
30,170,-10,980,0
31,170,-10,980,0
32,170,-20,980,0
33,170,-10,980,0
34,170,-10,980,0
35,170,-20,990,0
36,170,-20,980,0
37,170,-20,980,0
38,170,-20,980,0
39,170,-10,980,0
40,160,-10,980,0
41,170,-20,980,0
42,170,-20,980,0
43,180,-10,980,0
44,170,-20,980,0
45,170,-20,980,0
46,170,-20,980,0
47,180,-20,980,0
48,150,-30,970,0
49,160,-20,980,0
50,180,-20,980,0
51,160,-30,980,0
52,170,-30,980,0
53,170,-30,980,0
54,190,-40,1000,0
55,170,-30,990,0
56,170,-20,970,0
57,160,-30,970,0
58,180,-20,970,0
59,170,-20,960,0
60,200,-40,990,0
61,170,-50,990,0
62,200,-50,1000,0
63,150,-20,970,0
64,180,-30,980,0
65,190,-40,990,0
66,160,-30,990,0
67,200,-50,1050,0
68,220,-100,1060,0
69,220,-40,970,0
70,180,-40,920,0
71,200,-30,910,0
72,190,-30,930,0
73,190,-40,970,0
74,200,-40,980,0
75,210,-30,1000,2
76,210,-20,1000,2
77,210,-20,990,2
78,210,-30,990,2
79,210,-30,980,2
80,210,-30,970,2
81,210,-30,960,2
82,210,-40,970,2
83,210,-40,970,2
84,210,-40,980,2
85,210,-40,980,2
86,210,-30,980,2
87,210,-20,980,2
88,210,-20,970,2
89,210,-30,970,2
90,210,-30,970,2
91,210,-30,970,2
92,210,-30,970,2
93,210,-30,970,2
94,210,-30,980,2
95,210,-30,990,2
96,220,-20,1010,2
97,240,0,1050,2
98,260,20,1120,2
99,260,70,1210,2
100,190,140,1240,2
101,140,210,1280,2
102,170,230,1290,2
103,-20,280,1220,2
104,80,360,1210,2
105,60,360,1060,2
106,40,300,1000,2
107,100,240,890,2
108,150,220,810,2
109,180,190,750,2
110,270,120,600,2
111,340,110,490,2
112,460,130,430,2
113,520,20,400,2
114,550,-50,370,2
115,320,-100,400,2
116,300,-140,520,2
117,0,-200,690,2
118,-270,-250,890,2
119,-330,-350,1040,2
120,-700,-400,1190,2
121,-590,-250,1370,2
122,-800,-350,1290,2
123,-900,-180,1290,2
124,-940,-20,1100,2
125,-1090,160,990,2
126,-1060,220,990,2
127,-830,170,1240,2
128,-660,-10,1460,2
129,-650,-200,1590,2
130,-680,-300,1690,2
131,-800,-310,1580,2
132,-790,-190,1390,2
133,-780,10,1060,2
134,-530,130,840,2
135,-470,240,580,2
136,-250,320,350,2
137,-140,310,320,2
138,-160,380,130,2
139,-30,400,210,2
140,-60,440,90,2
141,0,480,10,2
142,-20,470,10,2
143,-150,440,10,2
144,-290,390,20,2
145,-500,350,170,2
146,-600,230,200,2
147,-780,250,370,2
148,-790,-30,450,2
149,-1010,60,690,2
150,-990,-350,960,2
151,-1000,-320,1210,2
152,-970,-430,1310,2
153,-790,-610,1750,2
154,-770,-440,1610,2
155,-630,-250,1280,2
156,-530,-150,900,2
157,-600,-110,690,2
158,-430,-80,730,2
159,-510,-80,710,2
160,-390,-80,840,2
161,-280,-140,930,2
162,-320,-120,960,2
163,-250,-120,980,2
164,-280,-110,960,2
165,-280,-70,930,2
166,-280,-80,960,2
167,-310,-90,930,2
168,-230,-90,970,2
169,-240,-110,960,2
170,-220,-110,950,2
171,-230,-100,960,2
172,-240,-120,960,2
173,-200,-110,970,2
174,-200,-120,980,2
175,-220,-110,980,2
176,-180,-120,980,2
177,-210,-120,970,2
178,-210,-120,970,2
179,-200,-120,970,2
180,-220,-120,970,2
181,-210,-120,970,2
182,-220,-110,970,2
183,-220,-110,970,2
184,-200,-120,970,2
185,-220,-120,980,2
186,-210,-130,980,2
187,-220,-120,970,2
188,-190,-120,980,2
189,-250,-120,960,2
190,-190,-120,970,2
191,-240,-110,960,2
192,-150,-140,980,2
193,-210,-120,980,2
194,-160,-120,980,2
195,-190,-120,990,2
196,-180,-130,1010,2
197,-190,-120,1020,2
198,-210,-120,970,2
199,-190,-120,920,2
200,-190,-120,910,2
201,-200,-130,950,2
202,-200,-140,990,2
203,-170,-120,1030,2
204,-210,-120,1000,2
205,-210,-120,970,2
206,-180,-120,950,2
207,-170,-120,970,2
208,-170,-130,970,2
209,-180,-120,980,2
210,-170,-120,970,2
211,-230,-100,920,2
212,-160,-140,960,2
213,-240,-120,950,2
214,-220,-150,980,2
215,-230,-130,1000,2
216,-240,-110,1010,2
217,-240,-120,1050,2
218,-160,-150,1050,2
219,-230,-100,940,2
220,-210,-120,900,2
221,-220,-120,910,2
222,-220,-120,940,2
223,-170,-170,960,2
224,-180,-130,990,2
225,-180,-130,1000,0
226,-200,-130,1000,0
227,-200,-120,990,0
228,-190,-120,980,0
229,-200,-120,970,0
230,-210,-120,970,0
231,-210,-120,960,0
232,-220,-120,960,0
233,-210,-120,970,0
234,-210,-130,970,0
235,-200,-120,980,0
236,-200,-120,990,0
237,-200,-120,990,0
238,-220,-120,980,0
239,-220,-120,970,0
240,-210,-120,970,0
241,-210,-120,970,0
242,-210,-120,970,0
243,-210,-120,970,0
244,-210,-120,970,0
245,-210,-120,970,0
246,-210,-120,970,0
247,-210,-130,970,0
248,-210,-130,960,0
249,-200,-130,960,0
250,-210,-120,960,0
251,-220,-120,950,0
252,-210,-110,970,0
253,-220,-120,990,0
254,-210,-120,1010,0
255,-220,-130,980,0
256,-240,-160,960,0
257,-230,-210,920,0
258,-210,-210,900,0
259,-160,-220,900,0
260,-130,-200,940,0
261,-130,-150,950,0
262,-140,-130,990,0
263,-140,-130,1020,0
264,-130,-130,1050,0
265,-130,-160,1060,0
266,-140,-170,1040,0
267,-130,-170,1030,0
268,-80,-220,940,0
269,-150,-220,970,0
270,-140,-220,1010,0
271,-170,-210,980,0
272,-200,-220,960,0
273,-190,-220,970,0
274,-160,-210,970,0
275,-150,-210,980,0
276,-140,-210,980,0
277,-140,-220,970,0
278,-140,-220,970,0
279,-150,-210,970,0
280,-150,-210,970,0
281,-160,-200,970,0
282,-170,-190,970,0
283,-170,-190,970,0
284,-160,-190,970,0
285,-160,-200,970,0
286,-150,-200,970,0
287,-160,-210,970,0
288,-160,-210,970,0
289,-170,-210,970,0
290,-170,-210,960,0
291,-160,-210,970,0
292,-160,-210,970,0
293,-160,-210,980,0
294,-160,-200,970,0
295,-170,-200,970,0
296,-170,-200,970,0
297,-170,-200,970,0
298,-170,-200,970,0
299,-170,-200,970,0
300,-170,-210,960,0
301,-160,-210,970,0
302,-170,-210,970,0
303,-170,-200,970,0
304,-170,-200,970,0
305,-160,-200,970,0
306,-170,-200,970,0
307,-200,-220,960,0
308,-200,-240,950,0
309,-210,-250,940,0
310,-220,-250,950,0
311,-220,-250,960,0
312,-210,-240,950,0
313,-230,-220,970,0
314,-210,-180,960,0
315,-210,-140,960,0
316,-220,-130,980,0
317,-190,-90,1000,0
