sequence,accelx,accely,accelz,event
0,680,-60,740,0
1,200,0,980,0
2,200,0,980,0
3,200,0,970,0
4,200,0,970,0
5,200,0,980,0
6,210,0,980,0
7,200,0,980,0
8,200,-10,980,0
9,200,0,980,0
10,210,-10,980,0
11,200,0,980,0
12,200,0,980,0
13,200,0,980,0
14,200,0,980,0
15,210,-10,980,0
16,200,-10,980,0
17,200,0,980,0
18,200,0,980,0
19,200,0,980,0
20,200,0,980,0
21,200,-10,980,0
22,200,0,980,0
23,200,0,980,0
24,200,-10,980,0
25,190,0,980,0
26,200,0,980,0
27,200,0,980,0
28,200,0,980,0
29,200,0,980,0
30,200,0,980,0
31,190,0,980,0
32,190,0,980,0
33,200,0,990,0
34,200,0,980,0
35,200,0,980,0
36,200,0,970,0
37,200,0,980,0
38,200,0,980,0
39,190,0,980,0
40,200,0,980,0
41,200,0,980,0
42,200,0,980,0
43,180,0,980,0
44,200,0,980,0
45,180,10,980,0
46,180,10,980,0
47,190,10,980,0
48,160,10,980,0
49,180,-10,980,0
50,120,10,980,0
51,140,10,970,0
52,170,10,990,0
53,200,-10,990,0
54,160,10,980,0
55,120,0,980,0
56,100,20,980,0
57,160,20,1010,0
58,100,10,990,0
59,140,-30,980,0
60,90,30,1000,0
61,0,40,1000,0
62,50,40,1020,0
63,40,10,1030,0
64,110,0,1000,0
65,180,10,1000,0
66,110,10,960,0
67,170,20,970,0
68,190,20,970,0
69,210,10,970,0
70,210,10,980,0
71,190,10,980,0
72,190,0,980,0
73,190,10,990,0
74,190,10,980,0
75,210,0,990,2000
76,200,10,980,2000
77,210,10,980,2000
78,210,10,970,2000
79,200,10,970,2000
80,200,0,970,2000
81,200,10,980,2000
82,200,10,980,2000
83,210,10,990,2000
84,200,10,980,2000
85,200,10,980,2000
86,200,10,980,2000
87,210,10,980,2000
88,190,10,970,2000
89,210,10,980,2000
90,200,10,980,2000
91,190,30,980,2000
92,180,40,980,2000
93,230,60,1010,2000
94,170,170,930,2000
95,190,250,890,2000
96,290,280,810,2000
97,280,310,920,2000
98,330,280,970,2000
99,270,290,1030,2000
100,300,250,1190,2000
101,320,210,1360,2000
102,300,120,1500,2000
103,390,30,1540,2000
104,680,-110,1560,2000
105,510,-230,1490,2000
106,490,-240,1310,2000
107,630,-290,1120,2000
108,560,-270,790,2000
109,630,-380,590,2000
110,460,-390,450,2000
111,290,-350,430,2000
112,190,-280,370,2000
113,60,-190,380,2000
114,-110,-120,420,2000
115,-260,-10,480,2000
116,-290,-30,620,2000
117,-360,-40,740,2000
118,-290,0,880,2000
119,-270,-20,910,2000
120,-130,-50,950,2000
121,-160,20,1090,2000
122,-30,-30,1180,2000
123,-10,-50,1280,2000
124,-20,-50,1280,2000
125,220,-60,1300,2000
126,100,-80,1260,2000
127,260,-60,1220,2000
128,220,-90,1140,2000
129,300,-120,1080,2000
130,270,-80,1040,2000
131,240,-80,1000,2000
132,210,-40,970,2000
133,210,-10,970,2000
134,220,20,980,2000
135,230,10,1010,2000
136,260,0,990,2000
137,210,10,980,2000
138,260,20,980,2000
139,240,30,970,2000
140,240,40,980,2000
141,290,20,970,2000
142,260,10,970,2000
143,260,30,970,2000
144,220,10,950,2000
145,260,30,990,2000
146,260,30,960,2000
147,150,50,970,2000
148,220,30,980,2000
149,240,50,1030,2000
150,230,30,1050,2000
151,160,70,1010,2000
152,260,-30,940,2000
153,180,90,900,2000
154,290,20,920,2000
155,150,70,960,2000
156,240,70,1050,2000
157,150,90,1050,2000
158,200,-10,1010,2000
159,320,40,960,2000
160,260,0,960,2000
161,260,0,960,2000
162,240,10,960,2000
163,290,0,950,2000
164,280,0,940,2000
165,310,-10,970,2000
166,280,-10,960,2000
167,270,-10,960,2000
168,260,0,960,2000
169,270,-10,970,2000
170,280,-20,980,2000
171,280,-10,980,2000
172,260,-20,980,2000
173,280,-30,950,2000
174,280,-40,960,2000
175,270,-50,960,0
176,290,-50,970,0
177,260,-30,970,0
178,280,-50,970,0
179,280,-60,970,0
180,290,-60,970,0
181,290,-60,970,0
182,300,-60,970,0
183,320,-50,970,0
184,320,-60,960,0
185,330,-60,960,0
186,320,-60,950,0
187,330,-70,950,0
188,340,-80,950,0
189,350,-80,950,0
190,350,-70,950,0
191,360,-70,950,0
192,360,-80,950,0
193,360,-70,950,0
194,360,-60,950,0
195,380,-70,940,0
196,370,-70,940,0
197,380,-60,940,0
198,390,-70,940,0
199,400,-70,940,0
200,380,-60,940,0
201,400,-70,930,0
202,390,-70,940,0
203,400,-80,950,0
204,390,-80,940,0
205,370,-100,930,0
206,390,-90,930,0
207,410,-80,940,0
208,390,-70,950,0
209,370,-80,930,0
210,370,-100,920,0
211,390,-100,940,0
212,400,-70,950,0
213,390,-60,950,0
214,360,-60,930,0
215,360,-70,920,0
216,370,-70,950,0
217,390,-70,960,0
218,380,-60,950,0
219,360,-60,930,0
220,350,-80,910,0
221,370,-100,920,0
222,400,-70,950,0
223,400,-60,960,0
224,360,-50,960,0
225,360,-60,940,0
226,360,-80,930,0
227,360,-80,940,0
228,390,-80,960,0
229,370,-70,950,0
230,370,-80,930,0
231,360,-90,910,0
232,360,-120,910,0
233,380,-130,930,0
234,410,-130,940,0
235,420,-120,950,0
236,410,-100,950,0
237,360,-80,940,0
238,360,-90,930,0
239,360,-100,930,0
240,410,-100,960,0
241,400,-80,960,0
242,370,-90,940,0
243,350,-120,890,0
244,350,-130,900,0
245,370,-120,950,0
246,410,-130,970,0
247,390,-110,950,0
248,360,-90,920,0
249,360,-90,910,0
250,360,-60,930,0
251,410,-70,960,0
252,390,-70,960,0
253,360,-70,940,0
254,360,-90,930,0
255,350,-100,910,0
256,370,-120,940,0
257,400,-130,960,0
258,380,-120,950,0
259,380,-120,920,0
260,370,-110,910,0
261,390,-100,930,0
262,390,-80,940,0
263,390,-60,950,0
264,360,-50,930,0
265,370,-70,920,0
266,380,-80,940,0
267,390,-80,950,0
268,390,-90,950,0
269,380,-90,940,0
270,370,-90,920,0
271,370,-100,930,0
272,380,-90,940,0
273,390,-80,940,0
274,380,-70,940,0
275,380,-70,940,0
276,370,-70,940,0
277,360,-60,940,0
278,370,-70,940,0
279,380,-70,950,0
280,370,-70,940,0
281,380,-80,930,0
282,370,-80,920,0
283,360,-70,930,0
284,360,-60,930,0
285,400,-60,940,0
286,320,-60,930,0
287,380,-80,970,0
288,300,-60,940,0
289,340,-70,940,0
290,350,-60,920,0
291,350,-70,970,0
292,360,-60,970,0
293,350,-80,970,0
294,370,-50,970,0
295,410,-70,960,0
296,340,-70,930,0
297,440,-50,920,0
298,370,-60,920,0
299,390,-60,910,0
300,410,-40,900,0
301,380,-60,920,0
302,380,-50,920,0
303,400,-70,940,0
304,370,-60,940,0
305,390,-60,940,0
306,390,-70,940,0
307,370,-60,940,0
308,390,-60,940,0
309,380,-60,940,0
310,380,-60,940,0
311,380,-60,930,0
312,400,-60,930,0
313,380,-60,930,0
314,390,-60,930,0
315,390,-60,940,0
316,390,-60,940,0
317,380,-70,940,0
318,390,-70,930,0
319,390,-60,940,0
320,380,-70,940,0
321,380,-70,940,0
322,380,-60,940,0
323,390,-60,940,0
324,390,-60,930,0
325,390,-60,930,2000
326,390,-60,930,2000
327,390,-60,940,2000
328,380,-60,940,2000
329,380,-60,940,2000
330,380,-60,940,2000
331,390,-60,940,2000
332,380,-60,930,2000
333,390,-60,940,2000
334,380,-70,940,2000
335,390,-60,930,2000
336,380,-60,940,2000
337,390,-60,930,2000
338,380,-60,930,2000
339,400,-60,940,2000
340,380,-60,930,2000
341,390,-60,920,2000
342,430,-70,910,2000
343,380,30,900,2000
344,410,90,900,2000
345,350,160,900,2000
346,290,220,920,2000
347,310,270,970,2000
348,350,270,1040,2000
349,360,250,1120,2000
350,320,190,1330,2000
351,220,60,1500,2000
352,220,0,1690,2000
353,420,-90,1760,2000
354,490,-190,1680,2000
355,580,-240,1410,2000
356,830,-220,1070,2000
357,840,-200,740,2000
358,890,-250,460,2000
359,730,-190,300,2000
360,390,-110,140,2000
361,110,-10,140,2000
362,-20,70,220,2000
363,-240,70,380,2000
364,-160,50,550,2000
365,-250,70,730,2000
366,-200,90,970,2000
367,-150,110,1060,2000
368,-10,20,1090,2000
369,180,0,1230,2000
370,130,-10,1280,2000
371,330,0,1410,2000
372,230,-20,1370,2000
373,470,-60,1370,2000
374,400,-140,1150,2000
375,550,-180,1110,2000
376,530,-130,1000,2000
377,500,-120,960,2000
378,530,-80,950,2000
379,520,-40,910,2000
380,510,-20,890,2000
381,520,-50,850,2000
382,510,-20,840,2000
383,530,-20,850,2000
384,500,0,860,2000
385,520,10,870,2000
386,480,50,870,2000
387,500,50,860,2000
388,500,30,870,2000
389,520,10,870,2000
390,520,10,870,2000
391,520,10,870,2000
392,500,30,870,2000
393,530,30,860,2000
394,550,0,850,2000
395,480,20,830,2000
396,460,-20,800,2000
397,520,60,910,2000
